onset	duration	sync_side	response	correct
0.0	10.037272064946592	right	right	True
13.597914496902376	9.993687630165368	left	right	False
28.41504559898749	10.032453720923513	left	left	True
43.754778815899044	10.02235348103568	right	right	True
55.728948910720646	10.026863894425333	right	left	False
68.73152202786878	10.03075810521841	right	left	False
81.59638088289648	10.027360693085939	right	left	False
94.24925850704312	10.026315572671592	left	right	False
108.04784375289455	10.034594937227666	right	right	True
119.82426737481728	10.026487213093787	right	left	False
131.7030954649672	10.027788346167654	right	right	True
143.42992739891633	9.978943374939263	right	right	True
155.1540215187706	10.036897805985063	left	left	True
166.78532456373796	10.027466798201203	right	left	False
178.81286635482684	10.03132854308933	right	right	True
190.5348871559836	10.029472986701876	left	left	True
202.35685865813866	10.03341507166624	left	right	False
216.11891230894253	10.029757134150714	left	left	True
227.8427527518943	9.971233160234988	left	right	False
239.50795537792146	9.983421456068754	left	left	True
251.23122880607843	10.031987710855901	right	right	True
263.1637305021286	10.022236114833504	left	left	True
274.83110756985843	10.038663756102324	right	right	True
286.57092041382566	10.029321424197406	right	left	False
298.39347021793947	10.025600548833609	right	right	True
310.326278320048	9.982248826883733	left	right	False
322.09817705489695	10.025670809205621	left	left	True
333.76194303575903	10.036330136936158	right	left	False
345.4401784921065	10.025207420811057	left	right	False
357.21070512291044	10.03582559293136	left	left	True
368.83643932873383	10.036895210389048	right	right	True
380.5110729597509	10.044825681950897	left	left	True
392.298875042703	10.024550169240683	left	left	True
403.9093096270226	10.029927897732705	right	left	False
415.68956085992977	10.027517354115844	right	right	True
427.5140364370309	9.976588578894734	right	right	True
439.1829554568976	10.034037427976727	right	right	True
450.80395288579166	10.027588482014835	right	left	False
462.52225396595895	10.031777071766555	right	right	True
475.2774592768401	10.03302381420508	right	left	False
487.26427098969	10.024209686089307	left	left	True
498.7749022897333	10.03997630532831	right	left	False
510.351422382053	9.991480556782335	right	right	True
522.7103585237637	9.977606740314513	left	right	False
534.4323347979225	9.990305741783231	left	left	True
545.9587388928048	9.980794228147715	right	right	True
557.6294492417946	9.977760714944452	left	left	True
569.2480973890051	10.044716283679008	right	right	True
580.9827124420553	9.988451153971255	left	left	True
592.4585068179294	9.982379578053951	left	left	True
604.0291940877214	9.984345455188304	right	right	True
615.755231556017	9.983404027763754	left	left	True
627.3796820379794	9.985573743004352	right	right	True
639.312354633119	10.032732408028096	right	right	True
651.0857874220237	10.02690699370578	left	right	False
662.7542596128769	9.996861120220274	left	left	True
674.3984927916899	10.029251929372549	left	right	False
686.2255303249694	10.033933724742383	left	left	True
698.0017182896845	10.029786984436214	left	right	False
709.621830730699	10.02028403012082	right	left	False
721.2286924640648	9.994354341644794	left	left	True
732.8115679388866	10.030627952888608	right	left	False
744.7418690668419	10.02681458601728	right	right	True
756.5171791878529	9.989386172965169	right	right	True
768.1444519930519	10.034599856007844	left	right	False
780.0735079450533	9.983785203658044	right	left	False
791.8047183970921	10.035457342863083	left	right	False
803.4279455207288	9.983910899143666	right	left	False
815.0578100830317	9.984090971760452	right	left	False
826.7855338868685	10.026739418040961	left	right	False
838.4543945267797	10.03685445804149	left	right	False
850.3937838678248	10.037173478864133	right	right	True
862.2259501190856	9.992602298036218	left	left	True
873.7582022198476	9.987823496107012	right	right	True
885.5420057559386	10.02860347693786	left	left	True
897.164462256711	10.038472616113722	left	left	True
908.847444566898	10.029906623996794	right	left	False
920.5723457480781	10.02483626594767	right	right	True
932.3912754110061	10.037751414813101	left	right	False
944.3246781360358	10.031111765652895	left	left	True
956.2617719820701	9.988873961847275	right	left	False
968.1979870190844	10.034403390716761	left	right	False
979.8790046568029	10.02460610633716	left	left	True
991.5883294260129	9.988633694127202	right	left	False
1003.2714249938726	10.029752332251519	left	left	True
1014.8941996218637	10.031694781966507	right	right	True
1026.5149156916887	10.036471104249358	left	right	False
1038.7106214980595	9.984552251640707	right	right	True
1050.4447867190465	10.024456318002194	right	right	True
1062.472936426755	9.987387455068529	right	left	False
1074.0005820207298	10.024086588062346	left	left	True
1085.564176579006	10.0411112238653	left	right	False
1097.2444275268354	10.018845219165087	left	left	True
1108.7956511727534	10.024078356102109	left	left	True
1120.5058540087193	10.033011252060533	left	right	False
1132.4891886371188	10.024905253667384	right	right	True
1144.1437564957887	9.976567151024938	left	left	True
1155.6511425618082	10.017127115279436	left	left	True
1167.510029093828	10.036832705140114	right	left	False
1179.289012667723	9.970658859238029	right	right	True
1191.263195516076	10.032412357628345	right	left	False
1202.8837974579073	9.987870758865029	left	right	False
1214.7186721079051	10.028985254000872	left	left	True
1229.0246125808917	9.982066113967448	left	left	True
1240.793348277919	10.026139060035348	left	left	True
1252.5155186350457	9.979670525994152	right	right	True
1264.2920363890007	9.993911909870803	right	left	False
1275.9239143100567	10.026952778920531	right	right	True
1287.5950652579777	10.0379968280904	right	right	True
1299.3719197977334	10.027365268208086	right	left	False
1311.1375790550373	10.025971886701882	right	left	False
1322.9044062946923	9.982923842035234	right	right	True
1334.9425971740857	10.026957112830132	right	right	True
1346.8130437028594	10.039407351985574	left	right	False
1358.4410449070856	9.983668424654752	right	left	False
1370.0649063210003	9.981525809969753	left	left	True
1381.691639625933	10.028315247036517	left	left	True
1393.3063270109706	10.023597755935043	right	left	False
1405.026917324867	9.99220879888162	right	right	True
1416.9198487200774	9.984275863971561	left	left	True
