onset	duration	sync_side	response	correct
0.0	10.033756524324417	right	right	True
18.872283256612718	9.977162313647568	left	left	True
33.17452545184642	10.033749652095139	right	left	False
54.524343446828425	10.021463024429977	right	right	True
67.07421772181988	10.033614222891629	right	right	True
80.09538787789643	10.024257628247142	left	left	True
92.83600001223385	9.997294093482196	right	left	False
105.72198698017746	10.02505205757916	right	right	True
120.55809948965907	10.038592390716076	right	right	True
133.32180965319276	9.979821962304413	right	right	True
147.6790395816788	9.977689502760768	left	left	True
168.75291203241795	9.984147481620312	left	left	True
195.69471481069922	9.985483715310693	left	left	True
209.96548418700695	9.988399492576718	right	right	True
222.0072414977476	9.984211910516024	left	left	True
234.5678740059957	10.02938058692962	right	left	False
250.22049145866185	10.019892716780305	right	right	True
264.46069108881056	9.986541576683521	left	left	True
277.16614179033786	9.987326440401375	right	left	False
294.59094181936234	10.028709257021546	left	left	True
307.91106694191694	10.037013108842075	right	left	False
330.3193304305896	9.988802218809724	left	right	False
345.9423054913059	10.018164038658142	right	right	True
360.0897965496406	10.037404485046864	left	left	True
373.0648854179308	10.026014260016382	right	left	False
389.79192701820284	10.020918795838952	left	right	False
420.9287795647979	10.025139525532722	right	left	False
433.8403451209888	9.974174918606877	right	right	True
445.56119641661644	9.980287017300725	left	right	False
459.65144622605294	10.028984538279474	right	left	False
472.3065467523411	10.037925133481622	right	left	False
495.1058790227398	10.032630601897836	left	right	False
507.926126787439	10.034086473286152	left	left	True
520.3248459706083	10.032101190648973	left	left	True
532.620114046149	9.982963105663657	right	right	True
545.4879845166579	9.99498766567558	right	right	True
558.5743039930239	10.042109096422791	right	left	False
571.0823418246582	10.029613520018756	right	right	True
584.0119103882462	9.986558377742767	right	right	True
597.2402716372162	10.040083291940391	right	right	True
609.8628431856632	10.039623129181564	left	left	True
622.6883797105402	10.032747700810432	right	left	False
638.8730049654841	9.985309656709433	right	right	True
651.6410339940339	9.984844817779958	right	left	False
664.618459187448	10.027843158692122	right	right	True
677.6318228803575	9.977207992225885	right	left	False
691.9987516757101	10.03031361848116	left	left	True
704.3916929569095	9.988321563228965	right	right	True
717.5800519045442	10.031045831739902	right	right	True
730.6079455548897	10.04401876963675	right	right	True
742.8076435793191	10.01992314402014	left	right	False
757.1561637101695	9.989505865611136	left	left	True
770.0708598224446	10.026436980813742	left	left	True
782.9788304585963	10.04112264700234	left	right	False
795.8591502672061	10.030070976354182	right	left	False
816.6031135460362	10.028136538341641	left	right	False
839.392045433633	9.97812751121819	left	right	False
851.6839883886278	9.993357764557004	right	right	True
866.7453972063959	9.989158483222127	right	left	False
879.0472556995228	10.040688436478376	left	right	False
890.6821376271546	9.98547182045877	left	right	False
903.5980559960008	10.029202523641288	left	left	True
916.41438325122	10.035786627791822	left	right	False
936.1725304862484	9.994386965408921	right	right	True
950.9113728459924	10.03832272440195	left	left	True
965.2341452417895	10.034568068571389	right	right	True
977.849793870002	10.017989561893046	right	right	True
990.1329720774665	10.02550096809864	left	left	True
1002.5748503990471	9.979140507988632	right	right	True
1014.1461135782301	10.026977862231433	left	left	True
1026.5277785304934	10.040127400308847	right	right	True
1039.0835753120482	10.021115685813129	left	right	False
1051.3739191126078	10.019872913137078	left	left	True
1063.5576422372833	10.030172089114785	right	right	True
1099.3169122906402	10.026003440842032	right	left	False
1117.4563256343827	9.99660416599363	right	right	True
1129.9215397248045	9.988796248100698	right	left	False
1142.1238217316568	9.996076031588018	right	left	False
1157.6473333472386	10.035951482132077	right	left	False
1171.5032813046128	10.030254925601184	left	right	False
1184.1521780658513	10.03996925894171	right	left	False
1198.1602694634348	9.986185778863728	right	left	False
1215.5124649237841	9.98198217805475	left	right	False
1227.9097356069833	9.997121878899634	left	left	True
1240.5856913924217	10.028384983539581	right	left	False
1253.8677945593372	9.979287771508098	left	right	False
1275.3736692462116	10.04980533476919	right	left	False
1288.51224010624	9.97177829220891	right	right	True
1303.112141603604	10.037319740280509	left	left	True
1316.6027606884018	10.04007279407233	right	left	False
1329.0042612114921	9.999313722364604	left	right	False
1345.6796969259158	9.988921105861664	right	left	False
1361.6695820549503	10.036624945700169	right	left	False
1375.2786415303126	10.03082094527781	right	right	True
1388.2898425348103	10.0441226484254	left	left	True
1400.799843407236	10.033985313028097	right	left	False
1413.815320910886	10.025737487711012	right	right	True
1430.8051711237058	10.0341088892892	left	left	True
1443.3583540441468	10.018786297179759	right	left	False
1462.6233101384714	9.982236335985363	right	left	False
1477.8377782208845	10.03696137946099	right	right	True
1490.5561898760498	10.024993302300572	right	right	True
1503.6579249082133	9.987163556739688	right	right	True
1517.3567106584087	9.980282968841493	left	right	False
1533.4415171388537	10.038030204363167	right	left	False
1554.1768284402788	9.97391005139798	right	left	False
1566.5209043752402	10.021012467332184	right	left	False
1584.3026341982186	10.023932233452797	right	right	True
1599.0179870538414	9.984638089314103	left	left	True
1630.1118507646024	10.024656270630658	left	right	False
1643.7438187254593	10.015533974394202	left	right	False
1656.5433226739988	10.029919993132353	right	right	True
1669.7180135007948	9.981423689052463	left	right	False
1681.5905202925205	9.979089200496674	right	left	False
1693.8834252934903	9.970511360093951	left	right	False
1713.594167586416	10.041316957212985	left	left	True
1725.2245425414294	10.033980389125645	right	right	True
1741.4015378635377	10.010872301645577	right	left	False
1756.512531010434	9.98009917140007	left	left	True
1769.1075137201697	9.98727528937161	left	right	False
