"onset","duration","trial","sync_side","key","dominant","subject","session"
311.509178940672,"1.757197365630418","keypress","left","left","synchronous",6,1
312.146555298939,"0.6373763582669199","keypress","left","right","asynchronous",6,1
312.888551882934,"0.741996583994478","keypress","left","left","synchronous",6,1
313.896819665097,"1.008267782162875","keypress","left","right","asynchronous",6,1
314.373970235698,"0.4771505706012249","keypress","left","left","synchronous",6,1
314.955959010869,"0.5819887751713395","keypress","left","right","asynchronous",6,1
315.168805055786,"0.2128460449166596","keypress","left","left","synchronous",6,1
316.177880466916,"1.0090754111297429","keypress","left","right","asynchronous",6,1
316.389856783673,"0.21197631675750017","keypress","left","left","synchronous",6,1
317.240071807057,"0.8502150233834982","keypress","left","right","asynchronous",6,1
317.399269892834,"0.15919808577746153","keypress","left","left","synchronous",6,1
319.042639073916,"1.6433691810816526","keypress","left","right","asynchronous",6,1
319.467363475822,"0.4247244019061327","keypress","left","left","synchronous",6,1
321.058290729765,"1.5909272539429367","keypress","left","right","asynchronous",6,1
321.589319356717,"0.5310286269523203","keypress","left","left","synchronous",6,1
322.383271724917,"0.7939523681998253","keypress","left","right","asynchronous",6,1
323.020090974867,"0.6368192499503493","keypress","left","left","synchronous",6,1
324.662770579103,"1.6426796042360365","keypress","left","right","asynchronous",6,1
325.936745543033,"1.2739749639295042","keypress","left","left","synchronous",6,1
327.529738330748,"1.5929927877150476","keypress","left","right","asynchronous",6,1
329.603433114942,"2.073694784194231","keypress","left","left","synchronous",6,1
330.716468272731,"1.113035157788545","keypress","left","right","asynchronous",6,1
331.250948063098,"0.5344797903671861","keypress","left","left","synchronous",6,1
331.944187128916,"0.6932390658184886","keypress","left","right","asynchronous",6,1
332.57967675291,"0.6354896239936352","keypress","left","left","synchronous",6,1
333.322135346942,"0.742458594031632","keypress","left","right","asynchronous",6,1
334.64658878604,"1.3244534390978515","keypress","left","left","synchronous",6,1
335.760575134773,"1.113986348733306","keypress","left","right","asynchronous",6,1
336.449043103028,"0.6884679682552814","keypress","left","left","synchronous",6,1
337.352075017057,"0.9030319140292704","keypress","left","right","asynchronous",6,1
338.468592443038,"1.116517425980419","keypress","left","left","synchronous",6,1
342.546591603663,"4.0779991606250405","keypress","left","right","asynchronous",6,1
345.569757518824,"3.0231659151613712","keypress","left","left","synchronous",6,1
347.210277049802,"1.6405195309780538","keypress","left","right","asynchronous",6,1
348.378298786003,"1.1680217362008989","keypress","left","left","synchronous",6,1
350.656361789908,"2.2780630039051175","keypress","left","right","asynchronous",6,1
353.203209382948,"2.546847593039274","keypress","left","left","synchronous",6,1
354.688166884705,"1.48495750175789","keypress","left","right","asynchronous",6,1
357.550851282664,"2.862684397958219","keypress","left","left","synchronous",6,1
358.241204373073,"0.6903530904091895","keypress","left","right","asynchronous",6,1
361.691106880084,"3.4499025070108473","keypress","left","left","synchronous",6,1
364.495467330795,"2.8043604507111013","keypress","left","right","asynchronous",6,1
364.923413720913,"0.4279463901184499","keypress","left","left","synchronous",6,1
366.620210501831,"1.6967967809177935","keypress","left","right","asynchronous",6,1
367.62941780081,"1.0092072989791632","keypress","left","left","synchronous",6,1
368.953931991011,"1.3245141902007163","keypress","left","right","asynchronous",6,1
369.858141617849,"0.9042096268385649","keypress","left","left","synchronous",6,1
370.81280432269,"0.9546627048403025","keypress","left","right","asynchronous",6,1
371.502988843713,"0.6901845210231841","keypress","left","left","synchronous",6,1
372.460051286966,"0.9570624432526529","keypress","left","right","asynchronous",6,1
373.522449494805,"1.0623982078395784","keypress","left","left","synchronous",6,1
374.634912244044,"1.1124627492390573","keypress","left","right","asynchronous",6,1
375.694069420919,"1.059157176874578","keypress","left","left","synchronous",6,1
378.561523749027,"2.867454328108579","keypress","left","right","asynchronous",6,1
382.22231932776,"3.6607955787330866","keypress","left","left","synchronous",6,1
385.565389249939,"3.3430699221789837","keypress","left","right","asynchronous",6,1
386.89305653004,"1.327667280100286","keypress","left","left","synchronous",6,1
388.05839314172,"1.1653366116806865","keypress","left","right","asynchronous",6,1
388.962825526018,"0.9044323842972517","keypress","left","left","synchronous",6,1
390.18052552687,"1.2177000008523464","keypress","left","right","asynchronous",6,1
391.930614675861,"1.75008914899081","keypress","left","left","synchronous",6,1
393.785042308737,"1.8544276328757405","keypress","left","right","asynchronous",6,1
395.10649787588,"1.3214555671438575","keypress","left","left","synchronous",6,1
396.061955173034,"0.9554572971537709","keypress","left","right","asynchronous",6,1
397.333750260063,"1.2717950870282948","keypress","left","left","synchronous",6,1
398.075824910775,"0.7420746507123113","keypress","left","right","asynchronous",6,1
398.977795235813,"0.901970325037837","keypress","left","left","synchronous",6,1
399.882931394037,"0.9051361582241952","keypress","left","right","asynchronous",6,1
401.633150887676,"1.750219493638724","keypress","left","left","synchronous",6,1
402.802828622982,"1.1696777353063226","keypress","left","right","asynchronous",6,1
404.234520900995,"1.4316922780126333","keypress","left","left","synchronous",6,1
405.720131742768,"1.4856108417734504","keypress","left","right","asynchronous",6,1
407.839301953092,"2.119170210324228","keypress","left","left","synchronous",6,1
409.698177787941,"1.8588758348487318","keypress","left","right","asynchronous",6,1
413.034808822908,"3.336631034966558","keypress","left","left","synchronous",6,1
413.617636860814,"0.5828280379064381","keypress","left","right","asynchronous",6,1
414.308467522729,"0.6908306619152427","keypress","left","left","synchronous",6,1
414.998489641119,"0.6900221183896065","keypress","left","right","asynchronous",6,1
415.799001641106,"0.8005119999870658","keypress","left","left","synchronous",6,1
417.073068431113,"1.2740667900070548","keypress","left","right","asynchronous",6,1
417.708083707839,"0.6350152767263353","keypress","left","left","synchronous",6,1
418.663013902958,"0.9549301951192319","keypress","left","right","asynchronous",6,1
419.935966796707,"1.2729528937488794","keypress","left","left","synchronous",6,1
421.531896268949,"1.5959294722415507","keypress","left","right","asynchronous",6,1
422.117242843844,"0.5853465748950839","keypress","left","left","synchronous",6,1
424.079232267104,"1.9619894232600927","keypress","left","right","asynchronous",6,1
426.041439587716,"1.962207320611924","keypress","left","left","synchronous",6,1
427.421148547903,"1.37970896018669","keypress","left","right","asynchronous",6,1
428.747902218718,"1.3267536708153784","keypress","left","left","synchronous",6,1
430.018863948993,"1.2709617302753031","keypress","left","right","asynchronous",6,1
432.621774720028,"2.602910771034658","keypress","left","left","synchronous",6,1
433.419432631694,"0.7976579116657376","keypress","left","right","asynchronous",6,1
437.611389464699,"4.1919568330049515","keypress","left","left","synchronous",6,1
438.462280093692,"0.8508906289935112","keypress","left","right","asynchronous",6,1
439.469576199073,"1.0072961053811014","keypress","left","left","synchronous",6,1
440.2101811748,"0.7406049757264555","keypress","left","right","asynchronous",6,1
441.165332112927,"0.9551509381271899","keypress","left","left","synchronous",6,1
441.853873264045,"0.6885411511175334","keypress","left","right","asynchronous",6,1
442.598580098711,"0.744706834666431","keypress","left","left","synchronous",6,1
444.189433510881,"1.5908534121699631","keypress","left","right","asynchronous",6,1
449.444964016788,"5.2555305059067905","keypress","left","left","synchronous",6,1
449.975326932035,"0.5303629152476788","keypress","left","right","asynchronous",6,1
451.196028187871,"1.2207012558355927","keypress","left","left","synchronous",6,1
452.78929531388,"1.5932671260088682","keypress","left","right","asynchronous",6,1
454.382580997888,"1.5932856840081513","keypress","left","left","synchronous",6,1
456.077572968789,"1.6949919709004462","keypress","left","right","asynchronous",6,1
457.880270244088,"1.802697275299579","keypress","left","left","synchronous",6,1
458.303892437834,"0.42362219374626875","keypress","left","right","asynchronous",6,1
459.100556112826,"0.7966636749915779","keypress","left","left","synchronous",6,1
460.267144429963,"1.1665883171372116","keypress","left","right","asynchronous",6,1
462.069391832687,"1.8022474027238786","keypress","left","left","synchronous",6,1
463.079621334095,"1.0102295014075935","keypress","left","right","asynchronous",6,1
463.877050803974,"0.7974294698797166","keypress","left","left","synchronous",6,1
464.832191657741,"0.9551408537663519","keypress","left","right","asynchronous",6,1
465.627500940114,"0.795309282373637","keypress","left","left","synchronous",6,1
466.634718925692,"1.0072179855778813","keypress","left","right","asynchronous",6,1
467.43474057503,"0.800021649338305","keypress","left","left","synchronous",6,1
468.122819344979,"0.6880787699483335","keypress","left","right","asynchronous",6,1
468.868268113118,"0.7454487681388855","keypress","left","left","synchronous",6,1
469.238324450795,"0.37005633767694235","keypress","left","right","asynchronous",6,1
469.611718412954,"0.37339396215975285","keypress","left","left","synchronous",6,1
469.717993525788,"0.10627511283382773","keypress","left","right","asynchronous",6,1
471.465638692956,"1.7476451671682298","keypress","left","left","synchronous",6,1
472.156052707694,"0.6904140147380531","keypress","left","right","asynchronous",6,1
473.057742172852,"0.9016894651576877","keypress","left","left","synchronous",6,1
474.069716279861,"1.0119741070084274","keypress","left","right","asynchronous",6,1
475.182622247841,"1.1129059679806232","keypress","left","left","synchronous",6,1
475.818663731683,"0.6360414838418365","keypress","left","right","asynchronous",6,1
476.82881948771,"1.0101557560265064","keypress","left","left","synchronous",6,1
477.411889289971,"0.583069802261889","keypress","left","right","asynchronous",6,1
478.632077973802,"1.2201886838302016","keypress","left","left","synchronous",6,1
479.057635558769,"0.4255575849674642","keypress","left","right","asynchronous",6,1
480.276995321736,"1.2193597629666328","keypress","left","left","synchronous",6,1
481.6017717137,"1.3247763919644058","keypress","left","right","asynchronous",6,1
482.932035798673,"1.3302640849724412","keypress","left","left","synchronous",6,1
484.147937676869,"1.215901878196746","keypress","left","right","asynchronous",6,1
485.63188143773,"1.4839437608607113","keypress","left","left","synchronous",6,1
486.055099979974,"0.42321854224428535","keypress","left","right","asynchronous",6,1
487.969445123803,"1.914345143828541","keypress","left","left","synchronous",6,1
488.448280727957,"0.4788356041535735","keypress","left","right","asynchronous",6,1
488.820429952815,"0.37214922485873103","keypress","left","left","synchronous",6,1
489.246229643002,"0.4257996901869774","keypress","left","right","asynchronous",6,1
489.617839098908,"0.3716094559058547","keypress","left","left","synchronous",6,1
489.990101523697,"0.3722624247893691","keypress","left","right","asynchronous",6,1
491.052120872773,"1.0620193490758538","keypress","left","left","synchronous",6,1
491.743661150802,"0.6915402780286968","keypress","left","right","asynchronous",6,1
493.495537440758,"1.7518762899562716","keypress","left","left","synchronous",6,1
494.556050901767,"1.060513461008668","keypress","left","right","asynchronous",6,1
495.670894377865,"1.1148434760980308","keypress","left","left","synchronous",6,1
496.202195420861,"0.531301042996347","keypress","left","right","asynchronous",6,1
496.892827068921,"0.6906316480599344","keypress","left","left","synchronous",6,1
497.210217129905,"0.31739006098359823","keypress","left","right","asynchronous",6,1
497.633318998851,"0.42310186894610524","keypress","left","left","synchronous",6,1
498.00515597593,"0.3718369770795107","keypress","left","right","asynchronous",6,1
498.538707688916,"0.5335517129860818","keypress","left","left","synchronous",6,1
499.124053475913,"0.5853457869961858","keypress","left","right","asynchronous",6,1
499.704908509739,"0.580855033826083","keypress","left","left","synchronous",6,1
501.508942808025,"1.804034298285842","keypress","left","right","asynchronous",6,1
501.881495474838,"0.37255266681313515","keypress","left","left","synchronous",6,1
502.3046494429,"0.4231539680622518","keypress","left","right","asynchronous",6,1
503.259042191785,"0.9543927488848567","keypress","left","left","synchronous",6,1
504.159100905061,"0.9000587132759392","keypress","left","right","asynchronous",6,1
505.168708422687,"1.0096075176261365","keypress","left","left","synchronous",6,1
505.75323302066,"0.5845245979726315","keypress","left","right","asynchronous",6,1
506.282893207856,"0.5296601871959865","keypress","left","left","synchronous",6,1
506.864104157779,"0.5812109499238431","keypress","left","right","asynchronous",6,1
507.977236435749,"1.113132277969271","keypress","left","left","synchronous",6,1
508.718742918689,"0.7415064829401672","keypress","left","right","asynchronous",6,1
509.618654633872,"0.8999117151834071","keypress","left","left","synchronous",6,1
510.201209774707,"0.5825551408343017","keypress","left","right","asynchronous",6,1
510.783703655936,"0.5824938812293112","keypress","left","left","synchronous",6,1
511.52742074104,"0.7437170851044357","keypress","left","right","asynchronous",6,1
513.53818904981,"2.0107683087699115","keypress","left","left","synchronous",6,1
515.502038274892,"1.9638492250815034","keypress","left","right","asynchronous",6,1
516.455605600029,"0.9535673251375556","keypress","left","left","synchronous",6,1
517.681747135706,"1.2261415356770158","keypress","left","right","asynchronous",6,1
519.592580845114,"1.9108337094075978","keypress","left","left","synchronous",6,1
522.671323516872,"3.0787426717579365","keypress","left","right","asynchronous",6,1
523.680877097882,"1.0095535810105503","keypress","left","left","synchronous",6,1
524.211399496067,"0.5305223981849849","keypress","left","right","asynchronous",6,1
525.005717163906,"0.794317667838186","keypress","left","left","synchronous",6,1
525.482331574894,"0.4766144109889865","keypress","left","right","asynchronous",6,1
530.357995477039,"4.875663902144879","keypress","left","left","synchronous",6,1
530.995979411993,"0.6379839349538088","keypress","left","right","asynchronous",6,1
532.004681991879,"1.0087025798857212","keypress","left","left","synchronous",6,1
532.692743316758,"0.6880613248795271","keypress","left","right","asynchronous",6,1
537.203480384778,"4.510737068019807","keypress","left","left","synchronous",6,1
537.68184852507,"0.4783681402914226","keypress","left","right","asynchronous",6,1
538.531256440096,"0.8494079150259495","keypress","left","left","synchronous",6,1
539.537177568767,"1.0059211286716163","keypress","left","right","asynchronous",6,1
540.91638368601,"1.3792061172425747","keypress","left","left","synchronous",6,1
541.552702696994,"0.6363190109841526","keypress","left","right","asynchronous",6,1
544.468660512939,"2.9159578159451485","keypress","left","left","synchronous",6,1
545.05007022107,"0.5814097081311047","keypress","left","right","asynchronous",6,1
546.587269749027,"1.5371995279565454","keypress","left","left","synchronous",6,1
547.119038046803,"0.5317682977765799","keypress","left","right","asynchronous",6,1
549.082740745042,"1.963702698238194","keypress","left","left","synchronous",6,1
549.720488576684,"0.6377478316426277","keypress","left","right","asynchronous",6,1
552.853415602818,"3.1329270261339843","keypress","left","left","synchronous",6,1
553.438520160969,"0.5851045581512153","keypress","left","right","asynchronous",6,1
554.022247205954,"0.5837270449846983","keypress","left","left","synchronous",6,1
554.553601132706,"0.5313539267517626","keypress","left","right","asynchronous",6,1
556.199050663039,"1.6454495303332806","keypress","left","left","synchronous",6,1
556.728890534025,"0.5298398709855974","keypress","left","right","asynchronous",6,1
561.023703400046,"4.294812866020948","keypress","left","left","synchronous",6,1
562.509649384767,"1.4859459847211838","keypress","left","right","asynchronous",6,1
564.207419021986,"1.6977696372196078","keypress","left","left","synchronous",6,1
564.896754343994,"0.6893353220075369","keypress","left","right","asynchronous",6,1
566.275725375861,"1.3789710318669677","keypress","left","left","synchronous",6,1
566.647519554943,"0.3717941790819168","keypress","left","right","asynchronous",6,1
568.876737833023,"2.229218278080225","keypress","left","left","synchronous",6,1
569.460260309745,"0.583522476721555","keypress","left","right","asynchronous",6,1
571.903101379983,"2.442841070238501","keypress","left","left","synchronous",6,1
573.546624457929,"1.6435230779461563","keypress","left","right","asynchronous",6,1
573.91923600994,"0.37261155201122165","keypress","left","left","synchronous",6,1
574.29273755895,"0.3735015490092337","keypress","left","right","asynchronous",6,1
574.823360583745,"0.5306230247952044","keypress","left","left","synchronous",6,1
575.195246161893,"0.371885578148067","keypress","left","right","asynchronous",6,1
576.100121315103,"0.9048751532100141","keypress","left","left","synchronous",6,1
577.163022841793,"1.0629015266895294","keypress","left","right","asynchronous",6,1
578.754832538776,"1.591809696983546","keypress","left","left","synchronous",6,1
581.673319844063,"2.9184873052872717","keypress","left","right","asynchronous",6,1
583.477524203714,"1.8042043596506119","keypress","left","left","synchronous",6,1
584.274516189005,"0.7969919852912426","keypress","left","right","asynchronous",6,1
586.130800533108,"1.8562843441031873","keypress","left","left","synchronous",6,1
586.45013001794,"0.3193294848315418","keypress","left","right","asynchronous",6,1
587.353060369845,"0.9029303519055247","keypress","left","left","synchronous",6,1
588.837074961048,"1.4840145912021399","keypress","left","right","asynchronous",6,1
591.381091226824,"2.5440162657760084","keypress","left","left","synchronous",6,1
591.858700165059,"0.47760893823578954","keypress","left","right","asynchronous",6,1
592.336939034984,"0.47823886992409825","keypress","left","left","synchronous",6,1
592.920032485854,"0.5830934508703649","keypress","left","right","asynchronous",6,1
595.518493537791,"2.5984610519371927","keypress","left","left","synchronous",6,1
596.213230085094,"0.6947365473024547","keypress","left","right","asynchronous",6,1
597.11388326576,"0.9006531806662679","keypress","left","left","synchronous",6,1
597.697382966056,"n/a","keypress","left","right","asynchronous",6,1
599.979315429926,"n/a","end_rivalry","left","n/a","n/a",6,1
0,"n/a","start_rivalry","right","n/a","n/a",6,2
0.74325376516208,"n/a","keypress","right","right","synchronous",6,2
1.06146728387102,"0.3182135187089443","keypress","right","left","asynchronous",6,2
2.06886988412589,"1.0074026002548635","keypress","right","right","synchronous",6,2
2.54761695722118,"0.47874707309529185","keypress","right","left","asynchronous",6,2
3.39660767000169,"0.8489907127805054","keypress","right","right","synchronous",6,2
4.45739546511322,"1.060787795111537","keypress","right","left","asynchronous",6,2
5.41097813704982,"0.9535826719366014","keypress","right","right","synchronous",6,2
6.6315963822417,"1.2206182451918721","keypress","right","left","asynchronous",6,2
7.6421926622279,"1.0105962799862027","keypress","right","right","synchronous",6,2
8.76083534117788,"1.118642678949982","keypress","right","left","asynchronous",6,2
9.82491624029353,"1.0640808991156518","keypress","right","right","synchronous",6,2
11.2671682359651,"1.4422519956715405","keypress","right","left","asynchronous",6,2
12.3294597049244,"1.0622914689593017","keypress","right","right","synchronous",6,2
14.1841870462522,"1.8547273413278162","keypress","right","left","asynchronous",6,2
15.2498094649054,"1.06562241865322","keypress","right","right","synchronous",6,2
16.5730139482766,"1.323204483371228","keypress","right","left","asynchronous",6,2
18.4809765280224,"1.9079625797457993","keypress","right","right","synchronous",6,2
20.4973679441027,"2.016391416080296","keypress","right","left","asynchronous",6,2
21.5059614810161,"1.008593536913395","keypress","right","right","synchronous",6,2
22.5700550088659,"1.0640935278497636","keypress","right","left","asynchronous",6,2
23.5238080918789,"0.9537530830129981","keypress","right","right","synchronous",6,2
24.5326240900904,"1.008815998211503","keypress","right","left","asynchronous",6,2
25.1190350162797,"0.5864109261892736","keypress","right","right","synchronous",6,2
25.7039283602498,"0.5848933439701796","keypress","right","left","asynchronous",6,2
26.1804719101638,"0.476543549913913","keypress","right","right","synchronous",6,2
26.7110965861939,"0.5306246760301292","keypress","right","left","asynchronous",6,2
28.1972588249482,"1.486162238754332","keypress","right","right","synchronous",6,2
29.3645113753155,"1.167252550367266","keypress","right","left","asynchronous",6,2
30.3224150082096,"0.9579036328941584","keypress","right","right","synchronous",6,2
31.4901864100248,"1.1677714018151164","keypress","right","left","asynchronous",6,2
32.7637547468767,"1.2735683368518949","keypress","right","right","synchronous",6,2
35.5216477569193,"2.757893010042608","keypress","right","left","asynchronous",6,2
36.2649106010795,"0.7432628441601992","keypress","right","right","synchronous",6,2
38.5476106819697,"2.2827000808902085","keypress","right","left","asynchronous",6,2
39.1837834413163,"0.636172759346664","keypress","right","right","synchronous",6,2
40.7778175631538,"1.594034121837467","keypress","right","left","asynchronous",6,2
41.2035950222053,"0.42577745905146","keypress","right","right","synchronous",6,2
41.8406503102742,"0.6370552880689502","keypress","right","left","asynchronous",6,2
42.3700813129544,"0.5294310026802123","keypress","right","right","synchronous",6,2
44.8129543839023,"2.442873070947826","keypress","right","left","asynchronous",6,2
45.5028269821778,"0.6898725982755423","keypress","right","right","synchronous",6,2
46.6199684231542,"1.117141440976411","keypress","right","left","asynchronous",6,2
46.9387540882453,"0.31878566509112716","keypress","right","right","synchronous",6,2
48.052997678984,"1.1142435907386243","keypress","right","left","asynchronous",6,2
48.743408753071,"0.6904110740870237","keypress","right","right","synchronous",6,2
50.2272354969755,"1.4838267439045012","keypress","right","left","asynchronous",6,2
50.9708754299209,"0.7436399329453707","keypress","right","right","synchronous",6,2
52.0329358843155,"1.0620604543946683","keypress","right","left","asynchronous",6,2
52.4581094090827,"0.4251735247671604","keypress","right","right","synchronous",6,2
53.6283364291303,"1.170227020047605","keypress","right","left","asynchronous",6,2
54.2119213989936,"0.5835849698632956","keypress","right","right","synchronous",6,2
55.2770127942786,"1.0650913952849805","keypress","right","left","asynchronous",6,2
55.9150150083005,"0.6380022140219808","keypress","right","right","synchronous",6,2
56.9731001649052,"1.0580851566046476","keypress","right","left","asynchronous",6,2
57.765795157291,"0.7926949923858047","keypress","right","right","synchronous",6,2
58.9326122342609,"1.1668170769698918","keypress","right","left","asynchronous",6,2
59.8362092198804,"0.9035969856195152","keypress","right","right","synchronous",6,2
61.3183988700621,"1.482189650181681","keypress","right","left","asynchronous",6,2
62.3834231039509,"1.0650242338888347","keypress","right","right","synchronous",6,2
63.6569947851822,"1.2735716812312603","keypress","right","left","asynchronous",6,2
64.6147188791074,"0.9577240939252079","keypress","right","right","synchronous",6,2
65.3062500818633,"0.6915312027558684","keypress","right","left","asynchronous",6,2
66.1555179622956,"0.8492678804323077","keypress","right","right","synchronous",6,2
67.2175433421507,"1.0620253798551857","keypress","right","left","asynchronous",6,2
68.7570980340242,"1.5395546918734908","keypress","right","right","synchronous",6,2
69.3413085918874,"0.5842105578631163","keypress","right","left","asynchronous",6,2
69.9241728009656,"0.5828642090782523","keypress","right","right","synchronous",6,2
73.5387240010314,"3.614551200065762","keypress","right","left","asynchronous",6,2
73.9086287771352,"0.3699047761037946","keypress","right","right","synchronous",6,2
74.4919787510298,"0.5833499738946557","keypress","right","left","asynchronous",6,2
74.919020045083,"0.4270412940531969","keypress","right","right","synchronous",6,2
75.5559382271022,"0.6369181820191443","keypress","right","left","asynchronous",6,2
75.8730431380682,"0.3171049109660089","keypress","right","right","synchronous",6,2
76.7236171020195,"0.8505739639513195","keypress","right","left","asynchronous",6,2
77.3608470810577,"0.6372299790382385","keypress","right","right","synchronous",6,2
78.1594603499398,"0.7986132688820362","keypress","right","left","asynchronous",6,2
78.9577879761346,"0.7983276261948049","keypress","right","right","synchronous",6,2
80.0149279641919,"1.0571399880573153","keypress","right","left","asynchronous",6,2
80.3875863673165,"0.37265840312466025","keypress","right","right","synchronous",6,2
81.8240239880979,"1.436437620781362","keypress","right","left","asynchronous",6,2
82.5667534791864,"0.7427294910885394","keypress","right","right","synchronous",6,2
83.3643761873245,"0.7976227081380785","keypress","right","left","asynchronous",6,2
84.1603730148636,"0.7959968275390565","keypress","right","right","synchronous",6,2
84.9600052209571,"0.7996322060935199","keypress","right","left","asynchronous",6,2
85.7014295682311,"0.7414243472740054","keypress","right","right","synchronous",6,2
86.4417917160317,"0.7403621478006244","keypress","right","left","asynchronous",6,2
87.4475168213248,"1.0057251052930951","keypress","right","right","synchronous",6,2
88.5607324899174,"1.113215668592602","keypress","right","left","asynchronous",6,2
88.987346040085,"0.4266135501675308","keypress","right","right","synchronous",6,2
89.4653909122571,"0.47804487217217684","keypress","right","left","asynchronous",6,2
89.7302181362174,"0.2648272239603102","keypress","right","right","synchronous",6,2
90.8998109879904,"1.1695928517729044","keypress","right","left","asynchronous",6,2
91.2727598859928,"0.3729488980025053","keypress","right","right","synchronous",6,2
91.5396726531908,"0.2669127671979368","keypress","right","left","asynchronous",6,2
91.805809956044,"0.26613730285316706","keypress","right","right","synchronous",6,2
91.9122219239362,"0.10641196789219975","keypress","right","left","asynchronous",6,2
92.4445655900054,"0.5323436660692096","keypress","right","right","synchronous",6,2
92.8682360309176,"0.4236704409122467","keypress","right","left","asynchronous",6,2
93.0281904912554,"0.15995446033775806","keypress","right","right","synchronous",6,2
93.9799566552974,"0.9517661640420556","keypress","right","left","asynchronous",6,2
94.3001772239804,"0.3202205686829984","keypress","right","right","synchronous",6,2
94.938164324034,"0.6379871000535786","keypress","right","left","asynchronous",6,2
95.3088966072537,"0.3707322832196951","keypress","right","right","synchronous",6,2
96.3679280462675,"1.0590314390137792","keypress","right","left","asynchronous",6,2
97.5330825671554,"1.1651545208878815","keypress","right","right","synchronous",6,2
99.5465922630392,"2.0135096958838403","keypress","right","left","asynchronous",6,2
100.291501881089,"0.74490961804986","keypress","right","right","synchronous",6,2
103.689805150032,"3.398303268942982","keypress","right","left","asynchronous",6,2
104.22028472228,"0.5304795722477138","keypress","right","right","synchronous",6,2
105.44679138111,"1.2265066588297486","keypress","right","left","asynchronous",6,2
105.924539912958,"0.4777485318481922","keypress","right","right","synchronous",6,2
106.507423833944,"0.5828839209862053","keypress","right","left","asynchronous",6,2
107.197555134073,"0.6901313001289964","keypress","right","right","synchronous",6,2
107.675346476957,"0.47779134288430214","keypress","right","left","asynchronous",6,2
110.27615248831,"2.600806011352688","keypress","right","right","synchronous",6,2
110.914197342005,"0.638044853694737","keypress","right","left","asynchronous",6,2
111.444279938005,"0.530082596000284","keypress","right","right","synchronous",6,2
112.186724164058,"0.7424442260526121","keypress","right","left","asynchronous",6,2
112.931609652005,"0.744885487947613","keypress","right","right","synchronous",6,2
113.832767304033,"0.901157652027905","keypress","right","left","asynchronous",6,2
115.054999313317,"1.2222320092841983","keypress","right","right","synchronous",6,2
116.645200338215,"1.5902010248973966","keypress","right","left","asynchronous",6,2
117.228630424011,"0.5834300857968628","keypress","right","right","synchronous",6,2
118.184208129998,"0.9555777059867978","keypress","right","left","asynchronous",6,2
120.624917563982,"2.4407094339840114","keypress","right","right","synchronous",6,2
123.011936488096,"2.387018924113363","keypress","right","left","asynchronous",6,2
123.966754278168,"0.9548177900724113","keypress","right","right","synchronous",6,2
125.189012519084,"1.222258240915835","keypress","right","left","asynchronous",6,2
126.096931896172,"0.9079193770885468","keypress","right","right","synchronous",6,2
127.477777176071,"1.3808452798984945","keypress","right","left","asynchronous",6,2
128.645387724042,"1.1676105479709804","keypress","right","right","synchronous",6,2
129.65035018092,"1.0049624568782747","keypress","right","left","asynchronous",6,2
130.709771492984,"1.0594213120639324","keypress","right","right","synchronous",6,2
131.983504192904,"1.273732699919492","keypress","right","left","asynchronous",6,2
132.409597801976,"0.426093609072268","keypress","right","right","synchronous",6,2
132.780279395171,"0.3706815931946039","keypress","right","left","asynchronous",6,2
133.152766330168,"0.37248693499714136","keypress","right","right","synchronous",6,2
134.370299640112,"1.217533309943974","keypress","right","left","asynchronous",6,2
135.061109887902,"0.6908102477900684","keypress","right","right","synchronous",6,2
136.178701817058,"1.1175919291563332","keypress","right","left","asynchronous",6,2
137.347648194991,"1.1689463779330254","keypress","right","right","synchronous",6,2
138.515279767103,"1.167631572112441","keypress","right","left","asynchronous",6,2
139.629244612064,"1.1139648449607193","keypress","right","right","synchronous",6,2
140.744631274138,"1.1153866620734334","keypress","right","left","asynchronous",6,2
141.170417056885,"0.42578578274697065","keypress","right","right","synchronous",6,2
142.499591830187,"1.3291747733019292","keypress","right","left","asynchronous",6,2
143.19040140789,"0.690809577703476","keypress","right","right","synchronous",6,2
144.357771046925,"1.1673696390353143","keypress","right","left","asynchronous",6,2
145.365399921313,"1.007628874387592","keypress","right","right","synchronous",6,2
146.536921009887,"1.1715210885740817","keypress","right","left","asynchronous",6,2
147.54140331829,"1.0044823084026575","keypress","right","right","synchronous",6,2
148.816013470292,"1.274610152002424","keypress","right","left","asynchronous",6,2
149.879308057949,"1.0632945876568556","keypress","right","right","synchronous",6,2
151.205429910216,"1.3261218522675335","keypress","right","left","asynchronous",6,2
152.481627262197,"1.2761973519809544","keypress","right","right","synchronous",6,2
153.650104769971,"1.1684775077737868","keypress","right","left","asynchronous",6,2
154.711271991953,"1.061167221982032","keypress","right","right","synchronous",6,2
155.774556424934,"1.0632844329811633","keypress","right","left","asynchronous",6,2
156.461433649994,"0.6868772250600159","keypress","right","right","synchronous",6,2
156.991839662194,"0.5304060121998191","keypress","right","left","asynchronous",6,2
157.575589531101,"0.5837498689070344","keypress","right","right","synchronous",6,2
158.107753196266,"0.5321636651642621","keypress","right","left","asynchronous",6,2
158.639355320018,"0.5316021237522364","keypress","right","right","synchronous",6,2
159.169695385266,"0.5303400652483106","keypress","right","left","asynchronous",6,2
159.70060079312,"0.5309054078534245","keypress","right","right","synchronous",6,2
160.230293618981,"0.5296928258612752","keypress","right","left","asynchronous",6,2
160.760140618309,"0.5298469993285835","keypress","right","right","synchronous",6,2
