onset	duration	sync_side	response	correct
0.0	9.979534729849547	right	right	True
14.201972282025963	10.021619863808155	left	left	True
26.536675584036857	9.992124845739454	right	left	False
38.88986929319799	10.028184186667204	right	right	True
51.89706374099478	10.045692536048591	right	right	True
65.6116365599446	9.991384086199105	right	left	False
77.44911808520555	10.023227172903717	right	right	True
89.36975580686703	10.030992438085377	left	right	False
101.40356382494792	10.024575899820775	left	left	True
113.94718027720228	9.977825034875423	left	left	True
125.51612833281979	10.024579542223364	left	left	True
137.17956219706684	10.027076401747763	right	left	False
148.84645504597574	9.994468826800585	right	right	True
160.63603494782	9.974000283982605	right	right	True
173.0288181649521	10.032197684049606	right	left	False
184.70091150514781	9.992049826774746	left	left	True
196.3358425409533	9.980918025132269	left	left	True
207.85814889986068	10.03153503825888	left	right	False
221.082099521067	9.983331633731723	left	left	True
233.06045353598893	10.02774521894753	left	right	False
245.13817987311631	10.06521512195468	left	left	True
257.8764724880457	10.039307732135057	right	left	False
269.61986401490867	10.029172812122852	left	left	True
281.2829524250701	10.026978905778378	right	left	False
292.8922394309193	10.036241404246539	left	left	True
305.656787160784	10.022491395007819	right	left	False
318.20172890881076	10.025669706985354	left	right	False
330.542733003851	10.02859229920432	left	right	False
343.0279598417692	10.042130410205573	right	left	False
356.21531500900164	10.041035692207515	right	right	True
369.5107496702112	10.024401890579611	right	left	False
381.8480608901009	10.032188857905567	left	left	True
394.7139150709845	9.974747706204653	left	right	False
409.7015502098948	10.026552425231785	left	left	True
422.6075925831683	9.977840324863791	left	right	False
435.25909516587853	9.98491456033662	left	right	False
447.8837084379047	9.986052880994976	right	right	True
460.2829361069016	9.97740920027718	right	left	False
473.864183884114	9.984109648969024	left	left	True
486.31356920395046	10.037164593115449	right	right	True
499.59781227400526	10.028168661054224	right	left	False
511.3651732238941	10.032419360242784	right	right	True
526.8702840041369	10.031849856954068	right	right	True
540.0474245338701	9.994865498039871	left	left	True
552.3606500411406	10.04296740097925	left	left	True
564.8637795061804	9.979718495626003	left	right	False
581.8627534010448	10.028761113993824	right	left	False
594.8237950638868	10.03083069017157	left	right	False
609.9114488419145	9.988279227167368	right	left	False
621.6473969849758	10.039783648215234	right	right	True
633.2730865371414	10.019752433057874	left	right	False
644.8856938090175	10.03125357395038	right	left	False
656.5033171297982	9.975723289418966	right	right	True
668.1708193682134	9.978707908652723	right	left	False
679.8855154230259	9.981436126865447	left	right	False
691.5065912092105	9.98757939087227	right	right	True
705.985406357795	10.023975022137165	right	left	False
717.5993612129241	10.024850342888385	right	left	False
729.1058945059776	9.985521412920207	left	right	False
741.147646992933	10.031666507013142	right	left	False
752.8677191277966	9.974507108330727	left	left	True
765.5232151201926	9.988987997639924	right	left	False
777.0971704591066	10.028467413038015	left	left	True
790.4734687940218	10.03462617797777	right	right	True
802.3001551991329	9.972370302770287	right	left	False
814.4362990171649	9.981672372668982	right	right	True
826.9924327721819	10.021566007751971	left	right	False
840.319674319122	10.026593340095133	right	left	False
853.0649917367846	10.04413126502186	left	right	False
865.680159993004	9.98028465313837	right	left	False
878.9605192919262	10.040153827052563	right	right	True
892.8566601797938	9.991136698052287	right	right	True
905.2598132379353	10.029674876015633	left	left	True
916.981964033097	9.99193257279694	left	right	False
928.6109412959777	9.984875760041177	right	left	False
940.2860641931184	9.989185480866581	right	left	False
953.1635413081385	10.031434714794159	right	right	True
965.0892788358033	10.025759011041373	right	left	False
976.6529470831156	10.028652430977672	right	right	True
992.8449756200425	9.981850200798362	left	left	True
1004.4178241989575	9.989125314168632	right	right	True
1015.8900030641817	10.039118027780205	right	right	True
1027.4660329548642	10.030733549967408	right	right	True
1039.0861845421605	10.027230222709477	left	left	True
1050.6038610129617	9.984361899085343	left	left	True
1062.1241465997882	10.024489514064044	left	right	False
1073.7428649179637	10.03496895590797	left	left	True
1086.5539177227765	10.030336735304445	right	left	False
1102.209501116071	9.985690279863775	right	left	False
1113.783403899055	9.977181889116764	left	right	False
1128.0411173771136	10.026988438796252	right	left	False
1139.713708132971	9.989303955808282	right	left	False
1151.394548588898	9.982902178075165	right	left	False
1163.0206295251846	10.03953296598047	right	right	True
1178.3275579898618	10.022765306290239	left	left	True
1190.1876634377986	10.023751113098115	right	right	True
1208.755009592045	10.03904194291681	left	right	False
1221.0581946028396	10.032059444114566	left	left	True
1232.8888942440972	10.031488911714405	left	right	False
1246.5721070491709	10.028386993799359	right	left	False
1259.4307810789905	10.032896936871111	right	right	True
1279.0223754188046	9.992202604189515	right	right	True
1292.210816794075	10.031877800822258	right	left	False
1303.9296119869687	10.015890010166913	right	right	True
1315.4793648160994	10.036488289013505	left	right	False
1327.6236122180708	10.034161133691669	right	right	True
1342.0460023041815	10.038059087935835	right	left	False
1353.6151227569208	10.030932743102312	left	right	False
1367.091349616181	10.027833732776344	right	left	False
1378.6598438569345	10.024498952087015	left	left	True
1390.9496777588502	9.98350144829601	left	left	True
1404.893887189217	9.995393922552466	right	right	True
1416.8341407817788	9.981447201222181	right	right	True
1432.3003923180513	10.027840085793287	left	left	True
1444.9956527291797	10.024773539975286	left	left	True
1456.5020367288962	9.986996242310852	right	right	True
1473.6639142357744	10.029952176380903	right	right	True
1487.3160155359656	10.033154155127704	left	left	True
1498.885054518003	10.037060249131173	left	right	False
1510.564116586931	10.027475183829665	right	left	False
