14.703109375	0.9716107671891228	7.61904420899172e-10
14.7930888671875	0.996805114543033	2.1213779139166125e-09
14.849630859375	0.996805114543033	5.757284007027194e-09
14.76869921875	0.9716107671891226	1.5229979744712682e-08
14.766607421875	0.9231163463866356	3.927019510784439e-08
14.6171484375	0.8548750167246695	9.869811391105965e-08
14.5187080078125	0.7716686738745262	2.417890947674731e-07
14.34819921875	0.6789552902885677	5.773599123465949e-07
14.303126953125	0.5822822402018133	1.343812277631526e-06
14.22474609375	0.48675225595997157	3.0486856336898723e-06
14.139740234375	0.3966107332899649	6.741689478400731e-06
14.149484375	0.31499453169676317	1.4531381583631438e-05
14.125865234375	0.24385048692652442	3.053002293467871e-05
14.1018974609375	0.1840035919677199	6.252150377482037e-05
14.0883720703125	0.1353352832366127	0.00012479976313343764
14.126783203125	0.09702370004128698	0.00024281760334162798
14.1012373046875	0.06779953109924779	0.00046049894189605176
14.1073662109375	0.04618039137973471	0.0008512540013105025
14.1326923828125	0.030659889794007474	0.0015338106793244715
14.091822265625	0.019841094744370298	0.002693806580421495
14.10072265625	0.01251534234122367	0.004611509662433051
14.0607158203125	0.007694880818387471	0.007694880818387493
14.074552734375	0.004611509662433039	0.012515342341223704
14.082095703125	0.0026938065804214878	0.01984109474437035
14.0518876953125	0.0015338106793244607	0.030659889794007626
14.0598349609375	0.0008512540013104993	0.046180391379734814
14.0270947265625	0.00046049894189605014	0.06779953109924793
14.0522373046875	0.00024281760334162714	0.09702370004128717
14.0013662109375	0.0001247997631334372	0.13533528323661292
14.0182861328125	6.252150377482015e-05	0.18400359196772018
14.0223779296875	3.0530022934678436e-05	0.24385048692652514
14.01397265625	1.4531381583631387e-05	0.31499453169676356
13.9818203125	6.741689478400708e-06	0.3966107332899654
13.955908203125	3.048685633689856e-06	0.48675225595997207
13.967322265625	1.343812277631519e-06	0.5822822402018138
13.9751767578125	5.773599123465918e-07	0.6789552902885686
13.979177734375	2.4178909476747177e-07	0.7716686738745268
13.9747001953125	9.86981139110593e-08	0.85487501672467
13.9887021484375	3.927019510784397e-08	0.9231163463866363
14.0370048828125	1.522997974471252e-08	0.9716107671891232
