onset	duration	trial	sync_side	key	dominant
0.0	n/a	start_rivalry	right	n/a	n/a
1.119337041862309	n/a	keypress	right	left	asynchronous
2.9797513019293547	1.8604142600670457	keypress	right	right	synchronous
5.044531745836139	2.064780443906784	keypress	right	left	asynchronous
7.535291099920869	2.49075935408473	keypress	right	right	synchronous
9.234605396166444	1.699314296245575	keypress	right	left	asynchronous
12.362052840180695	3.1274474440142512	keypress	right	right	synchronous
14.061630927957594	1.6995780877768993	keypress	right	left	asynchronous
15.59937987383455	1.537748945876956	keypress	right	right	synchronous
18.201021363958716	2.601641490124166	keypress	right	left	asynchronous
20.379323126748204	2.178301762789488	keypress	right	right	synchronous
22.078913528006524	1.6995904012583196	keypress	right	left	asynchronous
23.83202281780541	1.7531092897988856	keypress	right	right	synchronous
26.33571093296632	2.5036881151609123	keypress	right	left	asynchronous
28.032462337985635	1.696751405019313	keypress	right	right	synchronous
30.152579801157117	2.120117463171482	keypress	right	left	asynchronous
32.436619378160685	2.2840395770035684	keypress	right	right	synchronous
35.03846323303878	2.6018438548780978	keypress	right	left	asynchronous
38.429056914988905	3.390593681950122	keypress	right	right	synchronous
39.43707282282412	1.0080159078352153	keypress	right	left	asynchronous
41.71547972597182	2.2784069031476974	keypress	right	right	synchronous
45.42235590983182	3.706876183860004	keypress	right	left	asynchronous
47.859064967837185	2.4367090580053627	keypress	right	right	synchronous
50.61906999908388	2.760005031246692	keypress	right	left	asynchronous
53.910948319826275	3.2918783207423985	keypress	right	right	synchronous
55.55744097707793	1.646492657251656	keypress	right	left	asynchronous
57.41482577100396	1.8573847939260304	keypress	right	right	synchronous
59.27707064617425	1.8622448751702905	keypress	right	left	asynchronous
60.976915375795215	1.6998447296209633	keypress	right	right	synchronous
62.089281586930156	1.1123662111349404	keypress	right	left	asynchronous
63.62675278773531	1.5374712008051574	keypress	right	right	synchronous
66.12144791800529	2.4946951302699745	keypress	right	left	asynchronous
69.25080804899335	3.1293601309880614	keypress	right	right	synchronous
71.10983170475811	1.8590236557647586	keypress	right	left	asynchronous
76.30315160285681	5.193319898098707	keypress	right	right	synchronous
78.36807872075588	2.0649271178990602	keypress	right	left	asynchronous
80.22508572600782	1.857007005251944	keypress	right	right	synchronous
84.04125009290874	3.816164366900921	keypress	right	left	asynchronous
86.32408130681142	2.282831213902682	keypress	right	right	synchronous
88.44277317775413	2.118691870942712	keypress	right	left	asynchronous
93.7507115257904	5.307938348036259	keypress	right	right	synchronous
100.06256024213508	6.311848716344684	keypress	right	left	asynchronous
101.81186630995944	1.7493060678243637	keypress	right	right	synchronous
103.1916902367957	1.3798239268362522	keypress	right	left	asynchronous
106.15930997999385	2.9676197431981564	keypress	right	right	synchronous
