onset	duration	trial	sync_side	key	dominant
0.0	n/a	start_rivalry	right	n/a	n/a
1.7563656140118837	n/a	keypress	right	right	synchronous
2.1266027009114623	0.37023708689957857	keypress	right	left	asynchronous
3.451588155236095	1.3249854543246329	keypress	right	right	synchronous
3.7196939438581467	0.2681057886220515	keypress	right	left	asynchronous
6.801740567199886	3.082046623341739	keypress	right	right	synchronous
7.34159742295742	0.5398568557575345	keypress	right	left	asynchronous
7.925680246204138	0.5840828232467175	keypress	right	right	synchronous
8.466717114206403	0.5410368680022657	keypress	right	left	asynchronous
8.791104643139988	0.3243875289335847	keypress	right	right	synchronous
10.756275925785303	1.965171282645315	keypress	right	left	asynchronous
11.499442934058607	0.7431670082733035	keypress	right	right	synchronous
13.567527363076806	2.0680844290181994	keypress	right	left	asynchronous
14.095239475835115	0.5277121127583086	keypress	right	right	synchronous
14.83799212006852	0.7427526442334056	keypress	right	left	asynchronous
16.058238078840077	1.2202459587715566	keypress	right	right	synchronous
16.701738972216845	0.6435008933767676	keypress	right	left	asynchronous
17.232905098237097	0.5311661260202527	keypress	right	right	synchronous
17.765703558921814	0.5327984606847167	keypress	right	left	asynchronous
18.190892273094505	0.4251887141726911	keypress	right	right	synchronous
18.6678359140642	0.47694364096969366	keypress	right	left	asynchronous
19.09289934905246	0.42506343498826027	keypress	right	right	synchronous
19.674605967942625	0.5817066188901663	keypress	right	left	asynchronous
20.207677226979285	0.5330712590366602	keypress	right	right	synchronous
21.742948157247156	1.5352709302678704	keypress	right	left	asynchronous
22.383092370815575	0.6401442135684192	keypress	right	right	synchronous
22.864870803896338	0.4817784330807626	keypress	right	left	asynchronous
23.39614021219313	0.5312694082967937	keypress	right	right	synchronous
23.872977416031063	0.47683720383793116	keypress	right	left	asynchronous
24.352470399811864	0.4794929837808013	keypress	right	right	synchronous
24.936169188003987	0.5836987881921232	keypress	right	left	asynchronous
26.263968754094094	1.327799566090107	keypress	right	right	synchronous
26.796274730935693	0.5323059768415987	keypress	right	left	asynchronous
27.488066455814987	0.6917917248792946	keypress	right	right	synchronous
28.176839066203684	0.6887726103886962	keypress	right	left	asynchronous
29.452385684940964	1.2755466187372804	keypress	right	right	synchronous
29.929508544970304	0.4771228600293398	keypress	right	left	asynchronous
30.513893372844905	0.5843848278746009	keypress	right	right	synchronous
30.9891327759251	0.4752394030801952	keypress	right	left	asynchronous
31.520749973133206	0.5316171972081065	keypress	right	right	synchronous
32.104835270904005	0.5840852977707982	keypress	right	left	asynchronous
32.63465842884034	0.5298231579363346	keypress	right	right	synchronous
33.32391415024176	0.6892557214014232	keypress	right	left	asynchronous
34.703723603859544	1.3798094536177814	keypress	right	right	synchronous
36.18811060581356	1.484387001954019	keypress	right	left	asynchronous
36.6130121848546	0.424901579041034	keypress	right	right	synchronous
37.249205083120614	0.6361928982660174	keypress	right	left	asynchronous
37.77963134413585	0.5304262610152364	keypress	right	right	synchronous
38.2592607550323	0.4796294108964503	keypress	right	left	asynchronous
38.84494920587167	0.5856884508393705	keypress	right	right	synchronous
39.2705161399208	0.4255669340491295	keypress	right	left	asynchronous
39.74790710909292	0.4773909691721201	keypress	right	right	synchronous
40.227071904111654	0.47916479501873255	keypress	right	left	asynchronous
40.7608316228725	0.533759718760848	keypress	right	right	synchronous
41.187167015857995	0.42633539298549294	keypress	right	left	asynchronous
41.66643372690305	0.4792667110450566	keypress	right	right	synchronous
42.145542073994875	0.4791083470918238	keypress	right	left	asynchronous
42.622137487865984	0.4765954138711095	keypress	right	right	synchronous
43.04563091415912	0.4234934262931347	keypress	right	left	asynchronous
43.525760986842215	0.48013007268309593	keypress	right	right	synchronous
44.004683188162744	0.478922201320529	keypress	right	left	asynchronous
44.48456811718643	0.47988492902368307	keypress	right	right	synchronous
45.12377580720931	0.6392076900228858	keypress	right	left	asynchronous
45.707309558056295	0.583533750846982	keypress	right	right	synchronous
47.08585417084396	1.378544612787664	keypress	right	left	asynchronous
47.56356163183227	0.47770746098831296	keypress	right	right	synchronous
48.09783624205738	0.5342746102251112	keypress	right	left	asynchronous
48.52305923588574	0.42522299382835627	keypress	right	right	synchronous
49.104597894940525	0.581538659054786	keypress	right	left	asynchronous
49.79475463088602	0.690156735945493	keypress	right	right	synchronous
50.431833832059056	0.6370792011730373	keypress	right	left	asynchronous
51.547046064864844	1.1152122328057885	keypress	right	right	synchronous
51.970716258045286	0.42367019318044186	keypress	right	left	asynchronous
52.450401578098536	0.4796853200532496	keypress	right	right	synchronous
52.92892947420478	0.47852789610624313	keypress	right	left	asynchronous
53.45770480623469	0.5287753320299089	keypress	right	right	synchronous
54.04107475280762	0.5833699465729296	keypress	right	left	asynchronous
54.466065138112754	0.42499038530513644	keypress	right	right	synchronous
54.943790523801	0.4777253856882453	keypress	right	left	asynchronous
55.58289455482736	0.6391040310263634	keypress	right	right	synchronous
56.22068853210658	0.637793977279216	keypress	right	left	asynchronous
57.279510052874684	1.058821520768106	keypress	right	right	synchronous
57.757736050058156	0.4782259971834719	keypress	right	left	asynchronous
58.50070471689105	0.7429686668328941	keypress	right	right	synchronous
58.873587530106306	0.37288281321525574	keypress	right	left	asynchronous
59.40733208693564	0.5337445568293333	keypress	right	right	synchronous
60.152082414831966	0.7447503278963268	keypress	right	left	asynchronous
61.264281960204244	1.1121995453722775	keypress	right	right	synchronous
61.79479939304292	0.5305174328386784	keypress	right	left	asynchronous
62.272790683899075	0.4779912908561528	keypress	right	right	synchronous
62.85873543005437	0.5859447461552918	keypress	right	left	asynchronous
63.49720010207966	0.6384646720252931	keypress	right	right	synchronous
63.86899780808017	0.3717977060005069	keypress	right	left	asynchronous
64.40120166912675	0.5322038610465825	keypress	right	right	synchronous
64.8804134959355	0.47921182680875063	keypress	right	left	asynchronous
65.5183643582277	0.6379508622922003	keypress	right	right	synchronous
66.8944637151435	1.3760993569158018	keypress	right	left	asynchronous
67.37486407300457	0.4804003578610718	keypress	right	right	synchronous
68.48702361993492	1.112159546930343	keypress	right	left	asynchronous
69.07050903886557	0.5834854189306498	keypress	right	right	synchronous
69.65756491292268	0.5870558740571141	keypress	right	left	asynchronous
70.19786991598085	0.5403050030581653	keypress	right	right	synchronous
71.31412190385163	1.1162519878707826	keypress	right	left	asynchronous
71.84764820989221	0.533526306040585	keypress	right	right	synchronous
72.27398287598044	0.42633466608822346	keypress	right	left	asynchronous
72.80439148191363	0.5304086059331894	keypress	right	right	synchronous
73.22759109688923	0.42319961497560143	keypress	right	left	asynchronous
73.81258309679106	0.5849919999018312	keypress	right	right	synchronous
74.34403505688533	0.5314519600942731	keypress	right	left	asynchronous
74.87690674094483	0.5328716840595007	keypress	right	right	synchronous
75.35334694618359	0.4764402052387595	keypress	right	left	asynchronous
75.83307663490996	0.47972968872636557	keypress	right	right	synchronous
77.42810191586614	1.595025280956179	keypress	right	left	asynchronous
77.95919827418402	0.5310963583178818	keypress	right	right	synchronous
78.38415437890217	0.4249561047181487	keypress	right	left	asynchronous
78.86115019209683	0.47699581319466233	keypress	right	right	synchronous
79.23283636802807	0.3716861759312451	keypress	right	left	asynchronous
79.97485036216676	0.7420139941386878	keypress	right	right	synchronous
81.13980470085517	1.1649543386884034	keypress	right	left	asynchronous
81.7756217662245	0.6358170653693378	keypress	right	right	synchronous
82.83759078290313	1.0619690166786313	keypress	right	left	asynchronous
83.4744328870438	0.6368421041406691	keypress	right	right	synchronous
84.00408392911777	0.5296510420739651	keypress	right	left	asynchronous
85.0137768262066	1.0096928970888257	keypress	right	right	synchronous
86.55058637587354	1.5368095496669412	keypress	right	left	asynchronous
89.73690836224705	3.186321986373514	keypress	right	right	synchronous
90.16231382917613	0.4254054669290781	keypress	right	left	asynchronous
90.80009948881343	0.6377856596373022	keypress	right	right	synchronous
93.13257020292804	2.3324707141146064	keypress	right	left	asynchronous
93.76918788719922	0.6366176842711866	keypress	right	right	synchronous
94.30105044599622	0.5318625587970018	keypress	right	left	asynchronous
94.67318403813988	0.3721335921436548	keypress	right	right	synchronous
95.09976063715294	0.42657659901306033	keypress	right	left	asynchronous
95.5243570888415	0.42459645168855786	keypress	right	right	synchronous
96.10533466516063	0.5809775763191283	keypress	right	left	asynchronous
96.47781529510394	0.3724806299433112	keypress	right	right	synchronous
