onset	duration	trial	sync_side	key	dominant
0.0	n/a	start_rivalry	right	n/a	n/a
1.6524917371571064	n/a	keypress	right	right	synchronous
3.720234652981162	2.0677429158240557	keypress	right	left	asynchronous
6.637311193160713	2.9170765401795506	keypress	right	right	synchronous
8.495538668241352	1.8582274750806391	keypress	right	left	asynchronous
10.03110751695931	1.5355688487179577	keypress	right	right	synchronous
16.034436412155628	6.003328895196319	keypress	right	left	asynchronous
18.893473130185157	2.859036718029529	keypress	right	right	synchronous
23.9809990641661	5.087525933980942	keypress	right	left	asynchronous
28.757399926893413	4.776400862727314	keypress	right	right	synchronous
29.820209510158747	1.0628095832653344	keypress	right	left	asynchronous
30.666297003161162	0.8460874930024147	keypress	right	right	synchronous
32.5767141059041	1.9104171027429402	keypress	right	left	asynchronous
33.9013348352164	1.3246207293123007	keypress	right	right	synchronous
36.55730763496831	2.6559727997519076	keypress	right	left	asynchronous
37.72493850812316	1.1676308731548488	keypress	right	right	synchronous
39.422917183022946	1.6979786748997867	keypress	right	left	asynchronous
43.61624651402235	4.193329330999404	keypress	right	right	synchronous
46.48442167788744	2.8681751638650894	keypress	right	left	asynchronous
50.090121099259704	3.6056994213722646	keypress	right	right	synchronous
58.313030421268195	8.22290932200849	keypress	right	left	asynchronous
59.960643384139985	1.64761296287179	keypress	right	right	synchronous
65.89725904027	5.936615656130016	keypress	right	left	asynchronous
67.54419071506709	1.646931674797088	keypress	right	right	synchronous
72.37049782695249	4.826307111885399	keypress	right	left	asynchronous
74.81587826786563	2.4453804409131408	keypress	right	right	synchronous
75.60882778884843	0.7929495209828019	keypress	right	left	asynchronous
76.51116127893329	0.9023334900848567	keypress	right	right	synchronous
78.95190755091608	2.440746271982789	keypress	right	left	asynchronous
79.6442887452431	0.6923811943270266	keypress	right	right	synchronous
80.76261341106147	1.1183246658183634	keypress	right	left	asynchronous
82.88605979923159	2.123446388170123	keypress	right	right	synchronous
89.93937280308455	7.0533130038529634	keypress	right	left	asynchronous
93.65687560895458	3.7175028058700264	keypress	right	right	synchronous
100.59613846009597	6.939262851141393	keypress	right	left	asynchronous
103.19156174687669	2.595423286780715	keypress	right	right	synchronous
106.52695207903162	3.3353903321549296	keypress	right	left	asynchronous
109.71193626895547	3.1849841899238527	keypress	right	right	synchronous
117.55818964308128	7.8462533741258085	keypress	right	left	asynchronous
121.85424297116697	4.296053328085691	keypress	right	right	synchronous
122.48998914891854	0.6357461777515709	keypress	right	left	asynchronous
124.39790069218725	1.9079115432687104	keypress	right	right	synchronous
128.26687489589676	3.868974203709513	keypress	right	left	asynchronous
132.35568890627474	4.088814010377973	keypress	right	right	synchronous
135.75480066193268	3.399111755657941	keypress	right	left	asynchronous
138.51587876211852	2.7610781001858413	keypress	right	right	synchronous
141.48790333326906	2.9720245711505413	keypress	right	left	asynchronous
147.69428284605965	6.2063795127905905	keypress	right	right	synchronous
152.62602599198	4.931743145920336	keypress	right	left	asynchronous
155.16974324220791	2.543717250227928	keypress	right	right	synchronous
159.73225421085954	4.5625109686516225	keypress	right	left	asynchronous
171.0918642268516	11.359610015992075	keypress	right	right	synchronous
174.01200045086443	2.920136224012822	keypress	right	left	asynchronous
175.17939678905532	1.1673963381908834	keypress	right	right	synchronous
177.7814434482716	2.6020466592162848	keypress	right	left	asynchronous
179.21623688517138	1.4347934368997812	keypress	right	right	synchronous
182.98225359525532	3.7660167100839317	keypress	right	left	asynchronous
188.02940511098132	5.047151515726	keypress	right	right	synchronous
190.9455806342885	2.9161755233071744	keypress	right	left	asynchronous
193.48424691706896	2.5386662827804685	keypress	right	right	synchronous
195.7659909040667	2.2817439869977534	keypress	right	left	asynchronous
200.9672652091831	5.201274305116385	keypress	right	right	synchronous
207.01672512618825	6.0494599170051515	keypress	right	left	asynchronous
212.64263451006263	5.6259093838743865	keypress	right	right	synchronous
216.1942033600062	3.5515688499435782	keypress	right	left	asynchronous
218.69081741198897	2.4966140519827604	keypress	right	right	synchronous
221.7630126499571	3.072195237968117	keypress	right	left	asynchronous
226.64148689201102	4.878474242053926	keypress	right	right	synchronous
228.44418635498732	1.8026994629763067	keypress	right	left	asynchronous
232.68917977204546	4.24499341705814	keypress	right	right	synchronous
234.91512506920844	2.22594529716298	keypress	right	left	asynchronous
254.01123429602012	19.096109226811677	keypress	right	right	synchronous
257.93715960299596	3.9259253069758415	keypress	right	left	asynchronous
265.04778234893456	7.110622745938599	keypress	right	right	synchronous
266.2704202500172	1.222637901082635	keypress	right	left	asynchronous
269.03131955023855	2.7608993002213538	keypress	right	right	synchronous
271.4185499432497	2.387230393011123	keypress	right	left	asynchronous
273.32767772627994	1.9091277830302715	keypress	right	right	synchronous
275.29088896512985	1.9632112388499081	keypress	right	left	asynchronous
277.8925964352675	2.601707470137626	keypress	right	right	synchronous
280.86207889486104	2.9694824595935643	keypress	right	left	asynchronous
282.8302173730917	1.968138478230685	keypress	right	right	synchronous
288.1262100408785	5.295992667786777	keypress	right	left	asynchronous
295.07476582424715	6.948555783368647	keypress	right	right	synchronous
298.04724038019776	2.972474555950612	keypress	right	left	asynchronous
303.4094443488866	5.362203968688846	keypress	right	right	synchronous
306.01284449500963	2.603400146123022	keypress	right	left	asynchronous
307.4986683130264	1.4858238180167973	keypress	right	right	synchronous
309.6779136308469	2.1792453178204596	keypress	right	left	asynchronous
312.5946354949847	2.9167218641377985	keypress	right	right	synchronous
314.0268807108514	1.4322452158667147	keypress	right	left	asynchronous
315.1379308300093	1.1110501191578805	keypress	right	right	synchronous
319.7512760339305	4.613345203921199	keypress	right	left	asynchronous
320.91539240721613	1.1641163732856512	keypress	right	right	synchronous
324.73191510513425	3.816522697918117	keypress	right	left	asynchronous
331.14799482701346	6.416079721879214	keypress	right	right	synchronous
335.65983859309927	4.5118437660858035	keypress	right	left	asynchronous
338.7338977451436	3.074059152044356	keypress	right	right	synchronous
342.5501842368394	3.8162864916957915	keypress	right	left	asynchronous
346.90120032895356	4.3510160921141505	keypress	right	right	synchronous
354.58419446926564	7.682994140312076	keypress	right	left	asynchronous
355.96506683388725	1.3808723646216094	keypress	right	right	synchronous
360.41780821885914	4.452741384971887	keypress	right	left	asynchronous
365.93739539710805	5.519587178248912	keypress	right	right	synchronous
374.32112875115126	8.383733354043216	keypress	right	left	asynchronous
375.650356028229	1.3292272770777345	keypress	right	right	synchronous
377.405763248913	1.755407220683992	keypress	right	left	asynchronous
378.7330941250548	1.3273308761417866	keypress	right	right	synchronous
383.65818362822756	4.925089503172785	keypress	right	left	asynchronous
386.5292090540752	2.8710254258476198	keypress	right	right	synchronous
388.65231234719977	2.1231032931245863	keypress	right	left	asynchronous
392.0445484411903	3.3922360939905047	keypress	right	right	synchronous
396.1303714211099	4.085822979919612	keypress	right	left	asynchronous
399.42053352622315	3.290162105113268	keypress	right	right	synchronous
400.1648199581541	0.7442864319309592	keypress	right	left	asynchronous
401.54236077098176	1.3775408128276467	keypress	right	right	synchronous
404.57076707622036	3.0284063052386045	keypress	right	left	asynchronous
406.21323828492314	1.6424712087027729	keypress	right	right	synchronous
408.22602262021974	2.012784335296601	keypress	right	left	asynchronous
410.2439413368702	2.017918716650456	keypress	right	right	synchronous
415.5006450009532	5.256703664083034	keypress	right	left	asynchronous
418.20081189088523	2.7001668899320066	keypress	right	right	synchronous
419.36605102429166	1.1652391334064305	keypress	right	left	asynchronous
421.8093682541512	2.443317229859531	keypress	right	right	synchronous
423.3467577472329	1.5373894930817187	keypress	right	left	asynchronous
427.8021414182149	4.455383670981973	keypress	right	right	synchronous
430.55630231508985	2.7541608968749642	keypress	right	left	asynchronous
433.1635128571652	2.607210542075336	keypress	right	right	synchronous
435.1774673392065	2.0139544820412993	keypress	right	left	asynchronous
438.14552386989817	2.9680565306916833	keypress	right	right	synchronous
443.92787871090695	5.782354841008782	keypress	right	left	asynchronous
445.8374411612749	1.9095624503679574	keypress	right	right	synchronous
450.6649253782816	4.827484217006713	keypress	right	left	asynchronous
452.1522673792206	1.487342000938952	keypress	right	right	synchronous
456.6671226192266	4.514855240006	keypress	right	left	asynchronous
459.90304029919207	3.235917679965496	keypress	right	right	synchronous
466.47424349421635	6.571203195024282	keypress	right	left	asynchronous
468.28009108128026	1.8058475870639086	keypress	right	right	synchronous
474.1177303008735	5.837639219593257	keypress	right	left	asynchronous
479.1114878281951	4.993757527321577	keypress	right	right	synchronous
484.63466272316873	5.523174894973636	keypress	right	left	asynchronous
485.9101325478405	1.2754698246717453	keypress	right	right	synchronous
489.04277019016445	3.132637642323971	keypress	right	left	asynchronous
490.209147491958	1.1663773017935455	keypress	right	right	synchronous
493.8731760182418	3.6640285262838006	keypress	right	left	asynchronous
494.93427777290344	1.0611017546616495	keypress	right	right	synchronous
501.0832304582	6.1489526852965355	keypress	right	left	asynchronous
502.9401589240879	1.8569284658879042	keypress	right	right	synchronous
506.17605808610097	3.2358991620130837	keypress	right	left	asynchronous
507.715193237178	1.539135151077062	keypress	right	right	synchronous
509.9444929030724	2.2292996658943594	keypress	right	left	asynchronous
512.5426612230949	2.5981683200225234	keypress	right	right	synchronous
516.3564020250924	3.8137408019974828	keypress	right	left	asynchronous
520.235263730865	3.8788617057725787	keypress	right	right	synchronous
522.8943900591694	2.65912632830441	keypress	right	left	asynchronous
526.0229440298863	3.1285539707168937	keypress	right	right	synchronous
528.6802514172159	2.657307387329638	keypress	right	left	asynchronous
531.5421265969053	2.8618751796893775	keypress	right	right	synchronous
532.9715692950413	1.429442698135972	keypress	right	left	asynchronous
534.45661888225	1.4850495872087777	keypress	right	right	synchronous
537.8546396652237	3.3980207829736173	keypress	right	left	asynchronous
541.0359615921043	3.181321926880628	keypress	right	right	synchronous
543.9495306182653	2.9135690261609852	keypress	right	left	asynchronous
549.7322440571152	5.782713438849896	keypress	right	right	synchronous
553.7645828672685	4.0323388101533055	keypress	right	left	asynchronous
557.905287225265	4.140704357996583	keypress	right	right	synchronous
559.7636633878574	1.8583761625923216	keypress	right	left	asynchronous
561.5687783318572	1.805114943999797	keypress	right	right	synchronous
563.588041768875	2.0192634370177984	keypress	right	left	asynchronous
565.8634525351226	2.27541076624766	keypress	right	right	synchronous
568.7234593592584	2.8600068241357803	keypress	right	left	asynchronous
579.4365077232942	10.713048364035785	keypress	right	right	synchronous
581.294280264061	1.8577725407667458	keypress	right	left	asynchronous
583.0975368721411	1.803256608080119	keypress	right	right	synchronous
587.7060104720294	4.608473599888384	keypress	right	left	asynchronous
597.4058091491461	9.699798677116632	keypress	right	right	synchronous
598.4640943389386	n/a	keypress	right	left	asynchronous
599.9992891079746	n/a	end_rivalry	right	n/a	n/a
