onset	duration	trial	sync_side	key	dominant
0.0	n/a	start_rivalry	left	n/a	n/a
4.4097960270009935	n/a	keypress	left	right	asynchronous
5.471623586025089	1.0618275590240955	keypress	left	left	synchronous
6.686681369785219	1.2150577837601304	keypress	left	right	asynchronous
7.482506399974227	0.7958250301890075	keypress	left	left	synchronous
8.332951510790735	0.8504451108165085	keypress	left	right	asynchronous
9.556866188999265	1.22391467820853	keypress	left	left	synchronous
11.206034488976002	1.6491682999767363	keypress	left	right	asynchronous
11.685058495029807	0.47902400605380535	keypress	left	left	synchronous
12.534938878845423	0.8498803838156164	keypress	left	right	asynchronous
13.811077250167727	1.276138371322304	keypress	left	left	synchronous
15.827804151922464	2.016726901754737	keypress	left	right	asynchronous
17.0483965347521	1.2205923828296363	keypress	left	left	synchronous
17.9510081987828	0.9026116640307009	keypress	left	right	asynchronous
18.322353036142886	0.37134483736008406	keypress	left	left	synchronous
20.342344672884792	2.0199916367419064	keypress	left	right	asynchronous
21.246414360124618	0.9040696872398257	keypress	left	left	synchronous
23.528583749197423	2.2821693890728056	keypress	left	right	asynchronous
24.909194078762084	1.3806103295646608	keypress	left	left	synchronous
26.02632438018918	1.1171303014270961	keypress	left	right	asynchronous
26.768927393015474	0.7426030128262937	keypress	left	left	synchronous
27.669927010778338	0.9009996177628636	keypress	left	right	asynchronous
28.67923062015325	1.0093036093749106	keypress	left	left	synchronous
32.018958806060255	3.3397281859070063	keypress	left	right	asynchronous
33.345877420157194	1.3269186140969396	keypress	left	left	synchronous
35.31235025590286	1.9664728357456625	keypress	left	right	asynchronous
36.63991456897929	1.3275643130764365	keypress	left	left	synchronous
38.07259208103642	1.4326775120571256	keypress	left	right	asynchronous
38.709336490835994	0.6367444097995758	keypress	left	left	synchronous
40.72552433889359	2.016187848057598	keypress	left	right	asynchronous
42.474694579839706	1.749170240946114	keypress	left	left	synchronous
44.27796692075208	1.8032723409123719	keypress	left	right	asynchronous
45.07423553010449	0.7962686093524098	keypress	left	left	synchronous
46.18721717316657	1.112981643062085	keypress	left	right	asynchronous
47.090154653880745	0.9029374807141721	keypress	left	left	synchronous
49.795779530890286	2.705624877009541	keypress	left	right	asynchronous
51.12597328284755	1.3301937519572675	keypress	left	left	synchronous
56.325765036046505	5.1997917531989515	keypress	left	right	asynchronous
56.963782594073564	0.6380175580270588	keypress	left	left	synchronous
59.50426383782178	2.540481243748218	keypress	left	right	asynchronous
61.62727244384587	2.1230086060240865	keypress	left	left	synchronous
64.49238526308909	2.8651128192432225	keypress	left	right	asynchronous
66.19320501107723	1.7008197479881346	keypress	left	left	synchronous
71.22898447001353	5.035779458936304	keypress	left	right	asynchronous
74.51802675006911	3.2890422800555825	keypress	left	left	synchronous
75.47010559495538	0.9520788448862731	keypress	left	right	asynchronous
76.05233629280701	0.5822306978516281	keypress	left	left	synchronous
78.70636941678822	2.6540331239812076	keypress	left	right	asynchronous
80.03621870977804	1.3298492929898202	keypress	left	left	synchronous
82.31244441587478	2.2762257060967386	keypress	left	right	asynchronous
84.33052816288546	2.018083747010678	keypress	left	left	synchronous
85.2325621470809	0.902033984195441	keypress	left	right	asynchronous
86.03260469483212	0.8000425477512181	keypress	left	left	synchronous
88.20736026391387	2.1747555690817535	keypress	left	right	asynchronous
90.49451132118702	2.2871510572731495	keypress	left	left	synchronous
93.30559871299192	2.8110873918049037	keypress	left	right	asynchronous
94.90376746607944	1.5981687530875206	keypress	left	left	synchronous
96.33787335595116	1.4341058898717165	keypress	left	right	asynchronous
98.46123133506626	2.1233579791150987	keypress	left	left	synchronous
99.99984994484112	1.5386186097748578	keypress	left	right	asynchronous
100.63833163119853	0.6384816863574088	keypress	left	left	synchronous
101.6497837449424	1.0114521137438715	keypress	left	right	asynchronous
103.45804661605507	1.8082628711126745	keypress	left	left	synchronous
104.41117969388142	0.9531330778263509	keypress	left	right	asynchronous
105.04687143396586	0.6356917400844395	keypress	left	left	synchronous
106.32100637303665	1.274134939070791	keypress	left	right	asynchronous
107.06993110710755	0.7489247340708971	keypress	left	left	synchronous
108.49922478711233	1.4292936800047755	keypress	left	right	asynchronous
109.50741175701842	1.0081869699060917	keypress	left	left	synchronous
111.6234058230184	2.1159940659999847	keypress	left	right	asynchronous
112.5760410008952	0.9526351778768003	keypress	left	left	synchronous
114.27058957098052	1.694548570085317	keypress	left	right	asynchronous
115.80662460112944	1.5360350301489234	keypress	left	left	synchronous
117.56437018094584	1.757745579816401	keypress	left	right	asynchronous
118.78582331398502	1.2214531330391765	keypress	left	left	synchronous
121.16956628579646	2.3837429718114436	keypress	left	right	asynchronous
122.75848494796082	1.5889186621643603	keypress	left	left	synchronous
123.71226364886388	0.953778700903058	keypress	left	right	asynchronous
124.77551673492417	1.0632530860602856	keypress	left	left	synchronous
125.73802071111277	0.9625039761886001	keypress	left	right	asynchronous
126.95671988883987	1.2186991777271032	keypress	left	left	synchronous
128.2829140331596	1.326194144319743	keypress	left	right	asynchronous
129.4999723318033	1.2170582986436784	keypress	left	left	synchronous
132.63027896778658	3.1303066359832883	keypress	left	right	asynchronous
133.7971787569113	1.1668997891247272	keypress	left	left	synchronous
139.68059123214334	5.883412475232035	keypress	left	right	asynchronous
140.79638676997274	1.115795537829399	keypress	left	left	synchronous
143.0881221378222	2.291735367849469	keypress	left	right	asynchronous
143.83061650581658	0.7424943679943681	keypress	left	left	synchronous
144.67796238604933	0.8473458802327514	keypress	left	right	asynchronous
145.527535086032	0.8495726999826729	keypress	left	left	synchronous
147.2193138450384	1.6917787590064108	keypress	left	right	asynchronous
149.8789501748979	2.659636329859495	keypress	left	left	synchronous
151.577800413128	1.6988502382300794	keypress	left	right	asynchronous
152.5909432559274	1.0131428427994251	keypress	left	left	synchronous
155.29734865482897	2.706405398901552	keypress	left	right	asynchronous
158.37189968908206	3.0745510342530906	keypress	left	left	synchronous
160.28038267884403	1.9084829897619784	keypress	left	right	asynchronous
161.12974848784506	0.8493658090010285	keypress	left	left	synchronous
162.56241045193747	1.4326619640924037	keypress	left	right	asynchronous
163.56928678788245	1.0068763359449804	keypress	left	left	synchronous
165.95936137903482	2.39007459115237	keypress	left	right	asynchronous
167.07605153881013	1.1166901597753167	keypress	left	left	synchronous
168.67298852698877	1.5969369881786406	keypress	left	right	asynchronous
169.67814776487648	1.0051592378877103	keypress	left	left	synchronous
171.74701805785298	2.0688702929764986	keypress	left	right	asynchronous
173.07243452919647	1.3254164713434875	keypress	left	left	synchronous
174.39948821999133	1.3270536907948554	keypress	left	right	asynchronous
175.35408138902858	0.9545931690372527	keypress	left	left	synchronous
176.7822451670654	1.4281637780368328	keypress	left	right	asynchronous
177.8942549508065	1.1120097837410867	keypress	left	left	synchronous
179.16954248491675	1.275287534110248	keypress	left	right	asynchronous
179.80710505880415	0.6375625738874078	keypress	left	left	synchronous
182.88549885712564	3.0783937983214855	keypress	left	right	asynchronous
183.9997145831585	1.1142157260328531	keypress	left	left	synchronous
186.96705266879871	2.967338085640222	keypress	left	right	asynchronous
195.39328989991918	8.426237231120467	keypress	left	left	synchronous
196.292968721129	0.8996788212098181	keypress	left	right	asynchronous
198.3628238271922	2.069855106063187	keypress	left	left	synchronous
200.90712537895888	2.5443015517666936	keypress	left	right	asynchronous
202.39563555503264	1.4885101760737598	keypress	left	left	synchronous
204.67680777283385	2.2811722178012133	keypress	left	right	asynchronous
206.75156473414972	2.0747569613158703	keypress	left	left	synchronous
209.71751999575645	2.965955261606723	keypress	left	right	asynchronous
211.3107932251878	1.593273229431361	keypress	left	left	synchronous
213.21456980891526	1.9037765837274492	keypress	left	right	asynchronous
213.74583007907495	0.5312602701596916	keypress	left	left	synchronous
214.6456438000314	0.8998137209564447	keypress	left	right	asynchronous
217.93306832714006	3.2874245271086693	keypress	left	left	synchronous
219.1671142699197	1.2340459427796304	keypress	left	right	asynchronous
220.75437366589904	1.5872593959793448	keypress	left	left	synchronous
221.38949619606137	0.6351225301623344	keypress	left	right	asynchronous
222.02505072392523	0.6355545278638601	keypress	left	left	synchronous
222.8183805900626	0.7933298661373556	keypress	left	right	asynchronous
223.7201440287754	0.9017634387128055	keypress	left	left	synchronous
226.16323032183573	2.4430862930603325	keypress	left	right	asynchronous
228.0707790227607	1.9075487009249628	keypress	left	left	synchronous
231.83795007690787	3.767171054147184	keypress	left	right	asynchronous
233.26810683310032	1.4301567561924458	keypress	left	left	synchronous
237.19955355394632	3.9314467208459973	keypress	left	right	asynchronous
238.7399955978617	1.540442043915391	keypress	left	left	synchronous
239.69613251881674	0.9561369209550321	keypress	left	right	asynchronous
240.75675337016582	1.0606208513490856	keypress	left	left	synchronous
243.25037377793342	2.493620407767594	keypress	left	right	asynchronous
243.4649011520669	0.21452737413346767	keypress	left	left	synchronous
244.7367221270688	1.2718209750019014	keypress	left	right	asynchronous
245.1103939609602	0.37367183389142156	keypress	left	left	synchronous
245.79969104705378	0.6892970860935748	keypress	left	right	asynchronous
246.22381677897647	0.4241257319226861	keypress	left	left	synchronous
246.65041792578995	0.42660114681348205	keypress	left	right	asynchronous
247.1283588721417	0.4779409463517368	keypress	left	left	synchronous
248.45465462701395	1.3262957548722625	keypress	left	right	asynchronous
250.31038128677756	1.8557266597636044	keypress	left	left	synchronous
253.48851907486096	3.1781377880834043	keypress	left	right	asynchronous
254.07184595474973	0.583326879888773	keypress	left	left	synchronous
256.457148485817	2.385302531067282	keypress	left	right	asynchronous
257.67613614490256	1.218987659085542	keypress	left	left	synchronous
259.7948340610601	2.1186979161575437	keypress	left	right	asynchronous
261.01406550593674	1.219231444876641	keypress	left	left	synchronous
263.0858171870932	2.0717516811564565	keypress	left	right	asynchronous
264.62419217592105	1.5383749888278544	keypress	left	left	synchronous
