onset	duration	sync_side	response	correct
0.0	9.982802377082407	left	right	False
14.214327750727534	10.039091994985938	right	right	True
26.41438783891499	9.980440161190927	left	left	True
38.342931914143264	10.034191657789052	left	left	True
50.28155212011188	9.975875199772418	right	right	True
62.00117603689432	10.02940278314054	left	right	False
73.83289409708232	10.030762321315706	left	right	False
85.76266284100711	9.99270287528634	left	left	True
97.45310408528894	10.038663350977004	right	left	False
109.2401372808963	10.028125076554716	left	right	False
121.22227348480374	9.98329698946327	right	right	True
132.94107938092202	10.01971460878849	right	right	True
144.6480390187353	9.981997315771878	right	left	False
156.3715885663405	9.984189272858202	right	right	True
168.61824005562812	9.990607869811356	right	left	False
180.92442433536053	10.030718876048923	right	right	True
193.26724909245968	9.973505062051117	left	left	True
205.03397328872234	10.040828282013535	left	right	False
217.0207814630121	10.034847511909902	left	left	True
228.7489380799234	10.04106279835105	right	right	True
240.58627981785685	10.034044447354972	right	left	False
252.4144463147968	10.03007954545319	right	right	True
264.3455794900656	10.037834265269339	right	right	True
276.12903232034296	10.028391933068633	left	left	True
287.9494955521077	10.025215050205588	right	left	False
299.8852887423709	9.993178716860712	left	right	False
311.67647134140134	10.024897375144064	right	left	False
323.33864180278033	9.97816394455731	left	right	False
335.01161671616137	10.03887567576021	right	right	True
346.7945480700582	10.027497335337102	left	right	False
358.67568473052233	9.991740269586444	left	right	False
370.9278941247612	10.027423683553934	right	right	True
383.0557874031365	10.028324466198683	right	right	True
394.8284222409129	10.037282044067979	left	left	True
406.70908715575933	9.984531001187861	left	left	True
418.49037185125053	10.031581085175276	left	right	False
430.2677569258958	9.98396373540163	right	left	False
441.89985979907215	10.002839828841388	left	right	False
454.11362784262747	10.021640316583216	right	right	True
465.87815930508077	10.039032694883645	right	right	True
477.6142137236893	10.040072956122458	right	left	False
489.9667640849948	9.993619242683053	right	right	True
501.707303092815	10.027328882366419	left	left	True
513.3745632069185	9.991049881093204	left	left	True
525.1698965607211	10.024419081397355	left	right	False
536.829717666842	9.983453280292451	right	left	False
548.4508319124579	10.035326250828803	right	left	False
560.3389506572857	10.038183243013918	right	left	False
572.1717122504488	9.996852459385991	left	right	False
584.0150761576369	10.02631020732224	right	left	False
595.7877439018339	10.028985099866986	left	right	False
607.6152003761381	10.036512142978609	left	right	False
619.454086295329	10.03546570148319	left	right	False
631.8587017478421	10.029366514645517	left	left	True
644.2019922100008	10.031567949801683	left	left	True
655.926624989137	10.036765816621482	left	left	True
667.6498252227902	10.036441999487579	right	left	False
679.4788173213601	10.01760866586119	left	left	True
691.0906497929245	9.986820694990456	left	right	False
703.3905753614381	9.993256178684533	left	right	False
715.1266414932907	10.021451028063893	left	right	False
727.0036795148626	10.047066695988178	left	left	True
739.1176138939336	9.981766734272242	right	right	True
753.0748214758933	9.994025750085711	left	left	True
764.8583541270345	9.980969146825373	right	right	True
776.6864687949419	10.027148047462106	left	left	True
788.5077872872353	10.039277100935578	left	left	True
800.5064101908356	9.992539427243173	right	right	True
813.7439142959192	10.030710376799107	right	left	False
826.1867225458845	10.028105353936553	left	right	False
838.0578998280689	10.026356613263488	left	right	False
849.7806263463572	9.980847518891096	right	right	True
861.4479269664735	10.033840845339	right	right	True
873.751167065464	10.03649975080043	right	right	True
885.4732859227806	9.97704502940178	left	right	False
897.2410923540592	10.028157450258732	left	left	True
909.4323899401352	10.027518251910806	right	left	False
921.513747246936	10.032077276147902	left	right	False
935.1004487443715	9.9873191351071	right	left	False
947.3605343140662	9.987376757897437	left	left	True
960.0162899186835	9.985869640484452	right	left	False
973.3098137639463	10.030626730062068	left	left	True
986.5857059741393	10.038484442047775	left	right	False
998.9917041668668	10.04099228233099	left	right	False
1010.8318441631272	10.027697406709194	right	left	False
1023.3368855481967	10.028442724607885	left	right	False
1036.4015589505434	10.027879393659532	left	left	True
1048.529045742005	9.980121173895895	left	left	True
1060.7698726952076	9.986958948895335	left	left	True
1072.862859944813	10.031481665559113	right	right	True
1086.2963731791824	10.035740486346185	right	left	False
1098.4345653411	10.034406608901918	left	left	True
1110.4728137841448	10.032940899021924	left	left	True
1122.6656809234992	9.984796850010753	left	left	True
1134.709933495149	9.983011125586927	left	right	False
1146.7423096252605	9.982686362229288	left	left	True
1159.618576850742	9.991802064701915	right	right	True
1172.443295952864	10.035082634538412	right	left	False
1184.5845706677064	10.023550721816719	right	left	False
1197.2283563399687	9.975567603483796	right	right	True
1209.8858801536262	9.980620935559273	right	left	False
1222.2270422456786	9.982322793453932	right	left	False
1234.6362860649824	9.980247454717755	right	right	True
1246.874891018495	10.04369542747736	left	left	True
1259.0841381018981	10.03333660773933	right	left	False
1272.2665883293375	9.977862711064517	right	left	False
1284.818443030119	10.034825173206627	right	right	True
1296.9063019119203	10.019247547723353	left	left	True
1308.9883610783145	10.032265957444906	right	right	True
1321.2281225584447	10.03372454456985	left	left	True
1333.4212452517822	10.040122140198946	right	right	True
1345.6086936620995	10.032954203896224	left	left	True
1358.0642544925213	10.033608839847147	left	left	True
1372.7428529262543	10.033085964620113	right	right	True
1384.9910977426916	10.02934502530843	left	right	False
1397.3231499986723	10.027485156431794	left	left	True
1409.3525646580383	9.980475490912795	right	left	False
1422.1627380819991	9.97942563239485	left	right	False
1435.541847304441	9.978299952112138	left	left	True
1447.4187592379749	10.032978009432554	right	left	False
