onset	duration	trial	sync_side	key	dominant
0.0	n/a	start_rivalry	right	n/a	n/a
4.091061688028276	n/a	keypress	right	left	asynchronous
33.844034381210804	29.752972693182528	keypress	right	right	synchronous
36.708211089484394	2.8641767082735896	keypress	right	left	asynchronous
45.031878852285445	8.323667762801051	keypress	right	right	synchronous
45.88134175632149	0.8494629040360451	keypress	right	left	asynchronous
47.52266568224877	1.6413239259272814	keypress	right	right	synchronous
48.79839597363025	1.2757302913814783	keypress	right	left	asynchronous
51.930275057442486	3.131879083812237	keypress	right	right	synchronous
53.047347819432616	1.11707276199013	keypress	right	left	asynchronous
53.84178392030299	0.7944361008703709	keypress	right	right	synchronous
55.860355166718364	2.0185712464153767	keypress	right	left	asynchronous
57.02814437635243	1.1677892096340656	keypress	right	right	synchronous
57.719033094123006	0.6908887177705765	keypress	right	left	asynchronous
59.942375662736595	2.223342568613589	keypress	right	right	synchronous
60.31441202759743	0.3720363648608327	keypress	right	left	asynchronous
62.069769226014614	1.7553571984171867	keypress	right	right	synchronous
62.28241451550275	0.21264528948813677	keypress	right	left	asynchronous
64.0319650247693	1.7495505092665553	keypress	right	right	synchronous
65.04312976635993	1.011164741590619	keypress	right	left	asynchronous
72.15797103662044	7.114841270260513	keypress	right	right	synchronous
77.20451236423105	5.046541327610612	keypress	right	left	asynchronous
81.81337766721845	4.608865302987397	keypress	right	right	synchronous
83.14075358118862	1.3273759139701724	keypress	right	left	asynchronous
84.99968166649342	1.8589280853047967	keypress	right	right	synchronous
86.70639089122415	1.70670922473073	keypress	right	left	asynchronous
87.82161828875542	1.115227397531271	keypress	right	right	synchronous
88.83160340040922	1.0099851116538048	keypress	right	left	asynchronous
90.21014548838139	1.3785420879721642	keypress	right	right	synchronous
90.95202381815761	0.7418783297762275	keypress	right	left	asynchronous
92.49384700320661	1.5418231850489974	keypress	right	right	synchronous
93.71484505198896	1.2209980487823486	keypress	right	left	asynchronous
95.78221410606056	2.067369054071605	keypress	right	right	synchronous
97.26790725346655	1.485693147405982	keypress	right	left	asynchronous
99.11903618089855	1.8511289274320006	keypress	right	right	synchronous
101.3958025816828	2.276766400784254	keypress	right	left	asynchronous
102.61515023652464	1.2193476548418403	keypress	right	right	synchronous
103.68204805534333	1.0668978188186884	keypress	right	left	asynchronous
105.16756834741682	1.4855202920734882	keypress	right	right	synchronous
106.55612264107913	1.3885542936623096	keypress	right	left	asynchronous
107.88144143484533	1.3253187937662005	keypress	right	right	synchronous
108.7856324184686	0.9041909836232662	keypress	right	left	asynchronous
111.01755094807595	2.2319185296073556	keypress	right	right	synchronous
112.71203395072371	1.6944830026477575	keypress	right	left	asynchronous
113.45668412465602	0.7446501739323139	keypress	right	right	synchronous
115.20711792819202	1.7504338035359979	keypress	right	left	asynchronous
116.21560556534678	1.008487637154758	keypress	right	right	synchronous
117.27643809001893	1.0608325246721506	keypress	right	left	asynchronous
118.65230260882527	1.3758645188063383	keypress	right	right	synchronous
119.97880782652646	1.3265052177011967	keypress	right	left	asynchronous
121.40976130031049	1.4309534737840295	keypress	right	right	synchronous
122.10208432562649	0.692323025316	keypress	right	left	asynchronous
125.97171610221267	3.869631776586175	keypress	right	right	synchronous
127.82786889746785	1.8561527952551842	keypress	right	left	asynchronous
136.2121550841257	8.384286186657846	keypress	right	right	synchronous
137.00954743940383	0.7973923552781343	keypress	right	left	asynchronous
143.57984558772296	6.570298148319125	keypress	right	right	synchronous
146.33701587840915	2.75717029068619	keypress	right	left	asynchronous
152.22422574460506	5.887209866195917	keypress	right	right	synchronous
164.57997977826744	12.355754033662379	keypress	right	left	asynchronous
171.8021967271343	7.222216948866844	keypress	right	right	synchronous
172.80880266800523	1.0066059408709407	keypress	right	left	asynchronous
175.46327622700483	2.654473558999598	keypress	right	right	synchronous
176.6827422324568	1.2194660054519773	keypress	right	left	asynchronous
180.39312802348286	3.710385791026056	keypress	right	right	synchronous
181.08370594587177	0.6905779223889112	keypress	right	left	asynchronous
189.51771336700767	8.434007421135902	keypress	right	right	synchronous
190.2115628682077	0.6938495012000203	keypress	right	left	asynchronous
191.38191745523363	1.1703545870259404	keypress	right	right	synchronous
204.26933296583593	12.887415510602295	keypress	right	left	asynchronous
205.651700864546	1.382367898710072	keypress	right	right	synchronous
213.07360761240125	7.421906747855246	keypress	right	left	asynchronous
215.7815725458786	2.707964933477342	keypress	right	right	synchronous
