onset	duration	sync_side	response	correct
0.0	10.025963251013309	right	left	False
16.432737857103348	10.03445140318945	right	right	True
28.47736974991858	10.039348340127617	left	left	True
40.56640839623287	9.990886826999485	left	left	True
52.30814228206873	9.984122082125396	left	left	True
64.90980156324804	10.029947206843644	right	right	True
77.30143373413011	10.02367312880233	right	left	False
89.94369767187163	9.979909805115312	left	left	True
102.08111601602286	10.028961970005184	right	left	False
114.37307082209736	10.008792507927865	left	right	False
126.22836567321792	9.985751236788929	right	left	False
138.06136495620012	9.986750302836299	right	left	False
150.87447457993403	10.03167232312262	left	left	True
164.5146856661886	10.037862021941692	right	left	False
177.1779950009659	9.980372654274106	left	left	True
191.40257437620312	10.032339659053832	right	left	False
204.21958651719615	10.04414189979434	left	left	True
216.21797005925328	9.977199893910438	right	left	False
228.6650804062374	9.988928051665425	right	right	True
240.4926387919113	10.035002458374947	right	left	False
253.25986195588484	10.028092919383198	right	right	True
265.9196898168884	10.021061523351818	left	left	True
278.0467598121613	9.97393730795011	right	left	False
290.54034230392426	9.99508380331099	left	left	True
302.786584190093	9.987408990971744	left	left	True
315.1889999490231	10.018936872016639	right	left	False
328.35247955610976	10.023380586877465	right	right	True
340.02286029513925	10.030904553830624	left	right	False
352.0043213921599	10.036423932760954	right	left	False
363.88162177288905	10.021753848996013	right	right	True
376.99167917622253	10.03676985297352	left	left	True
388.7172776982188	10.030371280852705	left	left	True
400.6975996028632	9.986797322984785	left	left	True
412.48236070014536	10.030798451974988	left	left	True
424.3074415270239	9.99468464590609	left	right	False
436.10202242527157	10.036071924027056	right	right	True
448.0810040961951	9.989329824689776	left	right	False
460.1097515299916	10.044396136887372	left	left	True
472.0977677060291	10.040443824138492	left	right	False
484.24430034821853	10.02073027798906	left	right	False
496.01298428187147	10.037940303329378	left	right	False
511.9953136369586	10.026367754209787	left	left	True
523.7145992252044	9.9796830159612	left	right	False
535.38068307098	10.034242135938257	right	right	True
547.9345061220229	10.034773455001414	left	right	False
559.8207980259322	10.039570393972099	left	left	True
571.5518342028372	10.040236230008304	left	right	False
583.3381900861859	10.038510840851814	left	right	False
595.1692807092331	10.026863921899348	left	left	True
607.2503674039617	10.028067850042135	right	right	True
618.9691826640628	10.036370352841914	right	left	False
631.2262175241485	10.037145558744669	right	right	True
643.4148469092324	10.040290745906532	right	left	False
655.0425733900629	10.037406036164612	right	left	False
667.1866279989481	10.043192971963435	left	left	True
679.0731743848883	10.031014251988381	right	left	False
690.9575510919094	9.990687754936516	left	left	True
702.5928879710846	10.031490250956267	left	right	False
714.4644783958793	9.983503960072994	right	left	False
726.3484272649512	10.026038621086627	left	right	False
738.629294665996	10.039429345168173	right	left	False
750.5692808390595	10.037558985874057	right	right	True
762.8668928220868	9.988412397913635	left	left	True
774.5964334052987	10.029671961907297	left	left	True
786.89516437985	10.037080544047058	left	right	False
799.1421983051114	10.04434427106753	left	left	True
810.88364683697	9.982816195115447	left	left	True
822.663771616295	10.036369474604726	left	left	True
834.4447075468488	10.024198544211686	left	left	True
846.7743373499252	9.995844437275082	right	right	True
858.9955279519781	10.038889781106263	left	left	True
870.779336755164	10.023661709856242	right	right	True
882.543765053153	9.972698393743485	right	right	True
895.6044004531577	10.030368954874575	right	right	True
907.5312700439245	10.026582133956254	left	right	False
919.350769312121	9.98637687182054	left	left	True
931.0802843011916	9.985204235650599	left	left	True
942.8126350822859	9.97797765955329	right	right	True
954.4306733920239	10.033598576206714	right	left	False
966.3123273812234	10.031537622679025	left	right	False
978.1961674331687	10.0367940957658	right	left	False
990.908782817889	10.023662614170462	right	left	False
1003.9578625438735	10.028942794073373	right	right	True
1015.7745218519121	9.982903274241835	left	left	True
1027.5551484469324	10.0321504320018	right	left	False
1039.5384972859174	9.97691823123023	right	left	False
1051.4662505919114	9.977857649326324	left	right	False
1063.5520221921615	10.03127642069012	right	right	True
1076.2553897700273	9.981210639234632	right	left	False
1088.7078844909556	10.037155871279538	left	left	True
1100.859088418074	9.990027967840433	left	right	False
1112.5425103572197	10.027489145752043	right	left	False
1125.5042639030144	9.976473519112915	right	right	True
1137.4324084441178	10.031387109775096	right	left	False
1150.081492702011	10.025752546265721	left	right	False
1161.9511633310467	10.04182886518538	right	left	False
1173.9389575980604	10.019088188186288	left	left	True
1185.9735379628837	10.029680056031793	left	right	False
1197.8953647818416	10.032992632128298	right	left	False
1210.1914091692306	10.02325418079272	left	right	False
1222.8946769321337	9.983088101726025	left	left	True
1234.6249167979695	10.046186679974198	right	left	False
1247.13405521214	10.042281483765692	left	left	True
1258.9758678092621	9.991004943847656	right	left	False
1270.8134697079659	10.015402402263135	right	left	False
1282.5701782228425	10.024700740352273	left	right	False
1294.3903772132471	10.033309928607196	left	left	True
1306.4209613520652	9.977181686088443	right	left	False
1318.0378406308591	9.987540879286826	right	right	True
1331.5816574222408	10.025823879987001	right	right	True
1343.397759319283	10.033723961561918	right	left	False
1355.7945733410306	10.038853092119098	right	right	True
1369.235199091956	10.04779793228954	left	left	True
1381.8555548419245	10.034248031210154	left	right	False
1393.4872619709931	10.02913366816938	left	left	True
1407.219716230873	10.033727855421603	right	left	False
1418.9935514288954	9.978937404230237	left	left	True
1430.81955194287	9.98888591537252	left	left	True
1444.1196233830415	10.027208522893488	left	right	False
1456.2592339320108	10.03085907921195	left	right	False
