onset	duration	sync_side	response	correct
0.0	9.98840977391228	right	left	False
12.662764702923596	9.973807421978563	right	left	False
25.048852334264666	9.988613978028297	left	left	True
37.66652072034776	9.984330159612	right	right	True
49.55027669807896	9.989959607832134	left	left	True
61.44155940692872	9.987468448001891	right	right	True
72.91784254694358	10.02432498941198	right	left	False
84.48314737994224	10.028885075356811	right	right	True
96.14561495603994	10.02700015110895	left	right	False
107.81667105434462	9.996510553639382	left	left	True
119.29391136020422	10.044087659101933	left	right	False
130.92530138790607	10.039562773425132	right	right	True
142.5526161720045	10.027601764071733	left	right	False
154.16911526815966	9.992527734022588	left	left	True
165.75634544109926	10.031618917826563	left	right	False
177.4801697791554	10.035207173787057	right	right	True
189.1586293890141	10.02810864429921	right	right	True
200.93299974408	9.984964069910347	right	right	True
212.61363201402128	9.988545268308371	left	left	True
224.19174419809133	10.029822445008904	right	right	True
235.75311726424843	10.024321462959051	right	left	False
247.31407551234588	10.030146416742355	left	left	True
258.8321032812819	9.991287076845765	left	right	False
270.30569561431184	10.031401905696839	left	left	True
281.8741706921719	10.034586704801768	right	left	False
293.3895950349979	10.037449989002198	right	right	True
305.4304991909303	10.024685531388968	right	right	True
317.19810413196683	9.975402370095253	left	left	True
328.8714222391136	10.024858579039574	right	right	True
340.53865496627986	9.985055703669786	right	left	False
352.0630074790679	10.029592053964734	left	left	True
363.78422360122204	9.978602591902018	right	left	False
375.71743977908045	9.985002872999758	right	left	False
387.38986911205575	9.999012257903814	left	right	False
399.07596412906423	10.031529697123915	left	left	True
410.59699780121446	9.989146580919623	right	right	True
422.1219171639532	9.981439718045294	right	right	True
433.58424873417243	9.972470325883478	right	right	True
445.0894977413118	10.03346445504576	left	left	True
456.56118975719437	10.028613232076168	right	right	True
468.13047691620886	9.988877321127802	right	left	False
479.6039933171123	10.038671034853905	left	left	True
491.22705589421093	10.03195423213765	right	left	False
503.26004615193233	10.03007452422753	right	right	True
514.8257631622255	10.039068385958672	left	left	True
526.4008755129762	9.988743063993752	right	right	True
537.9239828209393	10.028294225223362	right	right	True
550.2186592402868	10.034499136731029	right	right	True
561.789865673054	9.993434716016054	left	left	True
573.2634248873219	10.03768632793799	left	left	True
584.8404043233022	9.98244436783716	right	right	True
596.4605055311695	10.028634009882808	left	left	True
607.866323994007	10.033620877191424	left	right	False
619.4876373698935	9.984883402008563	right	right	True
630.9607799579389	10.026037838310003	right	left	False
642.474068432115	9.987663275096565	right	right	True
653.9511022870429	10.020752773154527	left	right	False
665.7620459361933	9.992650659754872	right	right	True
677.2846237490885	10.030490905977786	right	right	True
688.8971080640331	10.024231731891632	right	left	False
700.7720859223045	10.01934739202261	left	left	True
712.2796946852468	9.986487147863954	left	left	True
723.7019488080405	10.036712703295052	left	right	False
735.2180614760146	10.029042578302324	left	right	False
747.1445503942668	10.029319125693291	left	left	True
758.8101804871112	9.984185305889696	left	right	False
770.5433061402291	10.027637748979032	left	left	True
782.0032805320807	10.026559995021671	right	right	True
793.6656398982741	10.04408320877701	left	left	True
805.5591913252138	9.976133584976196	left	right	False
817.1296521560289	10.03631525207311	left	left	True
828.8087232513353	9.99363091494888	right	right	True
840.4444798151962	10.036597052123398	right	left	False
852.0117886723019	9.984043011907488	left	left	True
863.5266845189035	10.033356840256602	right	left	False
874.9901856211945	10.032718507107347	left	left	True
886.5059097791091	10.035934642888606	right	left	False
898.124089715071	9.99325213721022	left	right	False
909.7084444640204	9.978296170942485	right	right	True
921.2759682303295	9.970554150640965	left	left	True
932.8275646269321	9.994723287411034	left	right	False
944.3565816432238	10.032963905949146	right	left	False
955.8177186609246	10.045373599976301	left	left	True
967.347073612269	9.986954263877124	left	right	False
978.8215108979493	10.027991106268018	right	right	True
990.5920737860724	9.983881541062146	left	left	True
1002.0611793473363	9.987056389916688	left	left	True
1013.5819907132536	10.029419069644064	left	left	True
1025.3031202261336	10.029778509866446	left	left	True
1037.0241779270582	10.02975384797901	left	right	False
1048.639484907966	10.02174247102812	right	right	True
1060.4674591170624	10.023255635984242	left	left	True
1071.9715907899663	10.031259440351278	left	left	True
1083.5366732170805	9.997072807978839	left	right	False
1095.0254862410948	9.988563412800431	left	left	True
1106.704579317011	9.986076537054032	right	right	True
1118.177274692338	10.027021548710763	left	left	True
1129.8975480962545	9.990803644992411	left	right	False
1141.4202311472036	10.030284588690847	right	left	False
1152.9857739079744	10.040072113275528	left	left	True
1164.509957625065	9.986148810014129	left	left	True
1176.0833168649115	10.023068609181792	left	left	True
1187.7484452300705	10.032856278121471	left	left	True
1200.0888140923344	10.023135759867728	right	right	True
1211.5933676389977	9.984843214042485	right	left	False
1223.06270060502	10.034801023080945	right	right	True
1234.6872282009572	10.033280792180449	right	right	True
1246.3125702422112	10.033364990726113	right	right	True
1257.9373127301224	10.03348719002679	right	left	False
1269.4518560790457	9.989461950026453	left	left	True
1280.9260883559473	10.033483339007944	right	right	True
1292.4500856171362	9.986826884094626	left	left	True
1303.9676942392252	10.032043832819909	right	right	True
1317.5526498751715	9.986381634138525	left	left	True
1329.2310466272756	9.978504031896591	left	left	True
1340.6428816560656	9.992131147067994	left	right	False
1352.2282099463046	9.984060905873775	left	left	True
1364.0558731593192	10.03292791498825	left	left	True
1375.6218302911147	10.029799922835082	left	left	True
1387.339662197046	9.997628517914563	left	right	False
