onset	duration	sync_side	response	correct
0.0	9.982040924020112	right	left	False
13.128609182778746	10.03893334325403	left	right	False
27.455084956716746	10.034529962111264	left	right	False
40.99233000166714	9.970898445229977	left	left	True
55.49912850279361	10.037398726213723	right	right	True
68.43600922683254	10.049721080809832	left	right	False
80.5918317050673	9.97978845378384	right	right	True
94.44111310876906	9.973174853250384	left	left	True
109.58263572584838	10.033085024915636	right	right	True
122.56411295384169	10.041264905128628	right	left	False
136.26531752198935	10.03206286393106	left	left	True
148.5668695908971	10.041880805976689	left	left	True
160.670237863902	9.990169851109385	right	right	True
173.7614294886589	10.029586708173156	left	right	False
186.57866159500554	10.027237329632044	right	right	True
198.19894092995673	10.03565054293722	left	right	False
210.5015304130502	9.98338348697871	left	left	True
222.6916553787887	10.030388430226594	left	right	False
234.56720929965377	10.024839363992214	right	right	True
246.48338343482465	10.029207415878773	left	left	True
258.47032374702394	10.033137727994472	left	left	True
270.3521595117636	10.024274051189423	left	right	False
282.26940677082166	10.017914539203048	right	right	True
293.88200093479827	10.033861982170492	right	right	True
305.65550753474236	9.974739048164338	left	right	False
317.78152846964076	9.988797885365784	right	left	False
329.8187581449747	10.033485441934317	right	right	True
341.498239682056	10.035071239806712	left	right	False
353.2294338848442	9.975824259221554	left	left	True
364.8953030076809	10.032211850397289	right	right	True
377.03580066468567	9.988011158071458	left	left	True
388.9217465589754	10.043235805816948	right	right	True
400.603790409863	10.024176167789847	left	left	True
412.31847955984995	10.027774882968515	left	right	False
424.14659362705424	10.03218506462872	right	left	False
435.9704099018127	10.020957123022527	right	right	True
447.9435822716914	10.036625042092055	right	left	False
459.7191987987608	9.99011209513992	right	left	False
471.354306768626	10.014181289356202	right	right	True
482.9571951557882	9.984017623122782	right	right	True
494.73654351290315	9.983756431844085	right	left	False
506.4138768608682	10.022469313815236	right	right	True
518.3856027717702	10.029129731934518	left	right	False
532.0667734197341	10.000638724304736	right	left	False
544.2716283737682	10.026574994903058	right	right	True
556.0389322550036	10.047445452772081	right	left	False
567.6702148229815	10.042654329910874	left	right	False
579.4123284788802	10.033305731136352	right	right	True
591.6599937169813	10.034261922817677	right	right	True
605.5057167196646	10.028730218298733	left	right	False
619.1381198307499	9.991387407295406	left	right	False
631.3858301616274	9.994805765338242	left	left	True
645.7140075806528	10.03074005106464	left	left	True
658.4067060020752	10.031262574717402	right	left	False
670.3298199926503	9.98737212922424	left	right	False
682.0618349090219	10.023648855742067	right	left	False
693.7278999760747	10.039508409798145	left	right	False
705.4560081847012	10.028004500083625	right	right	True
717.2330908239819	9.97462964989245	right	left	False
729.1073221256956	9.984174161218107	left	right	False
741.0856338599697	9.980396220926195	right	left	False
752.7580952257849	10.0412334818393	right	left	False
764.4929415220395	10.042771582957357	right	left	False
776.2777874628082	10.025221975985914	left	right	False
787.9391729589552	10.02794628078118	left	right	False
799.7651399187744	9.997477143071592	right	right	True
811.7192486696877	9.995095719117671	left	left	True
823.5094669470564	10.021954958792776	left	right	False
835.0698983659968	10.034261439926922	right	left	False
846.8553991308436	10.027544405777007	right	right	True
858.5703551140614	9.981556836981326	left	right	False
870.6595429508016	10.037973009049892	right	left	False
885.3501669266261	10.026164299342781	right	left	False
896.9624429177493	10.001737913116813	left	right	False
913.9390300498344	9.976288308855146	left	right	False
925.4989454448223	10.03188959788531	right	left	False
937.2755070407875	10.032439328264445	left	right	False
949.1036547040567	10.03578864177689	right	left	False
960.884643310681	9.99055482307449	left	right	False
976.3594040139578	10.02164246281609	left	right	False
992.3767826939002	9.982484214007854	left	left	True
1004.5160154267214	9.994442785158753	left	right	False
1016.659443797078	10.024614966940135	left	right	False
1028.374592981767	10.021045146044344	right	left	False
1040.3910150867887	10.028304926119745	left	right	False
1052.056205206085	9.97892195591703	left	right	False
1063.779127755668	10.042867834214121	left	right	False
1075.6621573027223	10.034136202186346	left	left	True
1088.008869396057	10.034661935642362	right	left	False
1100.0034390366636	9.992557464167476	left	right	False
1112.668937973678	10.024590771179646	left	right	False
1127.909962026868	9.978582669980824	left	right	False
1141.6006751386449	10.038717452436686	left	right	False
1153.5873788716272	10.031934212427586	left	left	True
1167.6043000668287	10.036935578100383	left	left	True
1179.3881945600733	9.980837064795196	left	left	True
1191.156558545772	9.982183679006994	right	left	False
1204.3315228959545	10.029223423916847	right	left	False
1216.4107593628578	9.985222147777677	left	left	True
1228.3403809289448	10.03172070812434	right	left	False
1240.484741685912	9.98037832416594	left	left	True
1252.4633036679588	10.041456917766482	left	right	False
1264.9197512059473	10.0262884311378	left	right	False
1276.6346088396385	10.03102455707267	left	right	False
1288.5676725860685	9.993143004830927	right	left	False
1300.6703497306444	10.030392123386264	right	right	True
1312.5487587167881	9.980609346181154	left	left	True
1324.2725166026503	10.032894398085773	left	right	False
1336.1518059810624	10.039255758747458	left	right	False
1348.1956771048717	9.974457613192499	right	left	False
1360.383995717857	10.029388546943665	right	left	False
1373.868537990842	9.987585247959942	left	right	False
1386.1129955598153	9.99076598789543	left	right	False
1398.3702367390506	9.974964499939233	left	right	False
1410.1377094667405	10.025649373885244	left	left	True
1422.58237563679	9.990248933900148	right	right	True
1439.5014862790704	9.982159196864814	left	left	True
1451.48361603776	10.024135167244822	right	right	True
1463.5100730620325	9.971596817020327	left	left	True
1477.2414315748028	10.02991973888129	left	right	False
