onset	duration	sync_side	response	correct
0.0	10.04122698912397	right	right	True
15.106062210164964	9.987901899963617	right	right	True
27.147602120880038	10.020344379357994	left	right	False
39.37131885997951	9.999909758102149	left	left	True
51.575036810245365	10.025906874798238	right	left	False
63.91267330897972	10.030901064164937	right	right	True
76.6698460970074	10.034257275983691	right	right	True
88.86713917413726	9.979832479730248	left	left	True
100.59028497990221	9.98036729823798	left	left	True
113.04245472187176	10.023037367034703	left	right	False
125.01193277491257	10.041229410097003	left	left	True
136.9557557599619	10.023735348135233	left	right	False
149.29893752001226	9.978937757201493	right	left	False
161.1247981558554	10.025023565161973	right	left	False
173.15319878328592	9.976167928893119	right	right	True
184.97788627399132	9.988593624904752	left	left	True
199.60601315600798	9.976014155894518	left	right	False
211.6835054620169	10.032179511152208	right	left	False
224.032426035963	10.02928485488519	left	right	False
236.06574465008453	10.037613919004798	right	left	False
248.25807196088135	9.977542398963124	left	left	True
261.01046069385484	9.987460013013333	right	right	True
272.74024698510766	10.03026040410623	right	left	False
285.79711493104696	10.026708763092756	right	right	True
297.4626896600239	10.038520003203303	right	left	False
309.141219293233	10.035438546910882	right	right	True
321.9074141108431	10.03311783540994	left	left	True
333.8407942992635	9.971902888733894	left	left	True
345.504227489233	10.026232335716486	right	left	False
357.43674768088385	9.989694504067302	left	right	False
369.22459935816005	9.977526803966612	left	left	True
383.58950151409954	9.97238599602133	right	left	False
396.5498618870042	9.98223393317312	left	left	True
409.4685660339892	10.041261103004217	right	right	True
421.8139183279127	10.038915853016078	right	left	False
433.64929568907246	10.031872611958534	right	left	False
445.48194194119424	10.023961694911122	left	left	True
457.4604729739949	9.981486759148538	left	right	False
469.4490932840854	10.042458871845156	left	right	False
481.49461287120357	9.996405811980367	right	left	False
493.28592393686995	10.033526321407408	right	right	True
505.17010383401066	10.036555545870215	right	right	True
517.510742736049	9.986419598106295	left	left	True
529.352580443956	10.036540668923408	right	right	True
541.2968281270005	10.024015816859901	right	left	False
553.2697711428627	10.031947597395629	right	right	True
565.0442022471689	10.026415906846523	right	left	False
577.1747034532018	10.037062878720462	left	right	False
589.1606124890968	10.028291661757976	right	right	True
601.0867698718794	10.035974191967398	right	left	False
617.0512273409404	10.036209755111486	left	right	False
629.1878742650151	9.986032733228058	left	right	False
642.1149847782217	10.027545589022338	right	right	True
654.2521206662059	9.985392598900944	left	left	True
666.1300185979344	10.0421824590303	left	left	True
679.156173590105	9.996667348779738	left	right	False
691.7564762141556	10.02969813393429	right	left	False
704.8262294810265	10.017573384102434	right	left	False
718.408208264038	10.034912475850433	left	right	False
731.2145362370647	9.993956821039319	right	right	True
744.0930727678351	10.018730109091848	right	right	True
755.7499249349348	10.035019620321691	right	left	False
767.8976280489005	9.990170780103654	right	right	True
779.6832856172696	10.037437318824232	left	left	True
791.411992539186	9.989645133726299	left	right	False
803.5106125888415	10.024630218278617	right	left	False
815.7935971692204	10.036748885642737	right	right	True
827.7293943152763	9.97255854960531	left	left	True
839.9089826741256	10.02763032913208	left	right	False
851.8402537992224	10.02358843991533	right	left	False
865.6206830418669	10.037186332046986	left	right	False
880.5559003478847	10.028672346379608	right	left	False
893.9204587060958	10.04346907697618	right	right	True
906.2253839229234	9.97712653502822	left	left	True
918.2501399358734	10.027150640264153	right	right	True
930.2245332309976	10.03116269223392	left	left	True
942.8776063602418	10.028039646800607	right	right	True
954.910076464992	10.023648094851524	right	right	True
966.7869807491079	10.041829097084701	right	left	False
978.6231765071861	9.991452649701387	left	right	False
990.7676775469445	9.985833439975977	left	right	False
1002.5036923242733	10.03461769875139	left	left	True
1014.485143524129	10.032798151951283	left	right	False
1026.2731412500143	10.042074264027178	left	left	True
1038.264157814905	10.029514462221414	left	right	False
1053.9704761588946	9.982530466280878	right	left	False
1066.981201495044	9.971821529790759	left	left	True
1080.669001989998	10.03323914296925	left	right	False
1093.784091162961	10.016834687907249	right	left	False
1107.089618979022	10.028750183992088	right	left	False
1119.9526220350526	10.029965445864946	left	left	True
1133.3235937580466	10.027280963025987	right	right	True
1146.4441720861942	9.98318817699328	right	left	False
1161.3731737532653	9.979103292804211	right	left	False
1175.2765402169898	10.024648115970194	left	right	False
1189.7813215740025	10.033603582996875	right	left	False
1203.4389619682916	10.034678951837122	right	left	False
1217.4411851800978	9.984977223910391	left	right	False
1229.3281032461673	9.969249808695167	right	left	False
1241.2492704121396	10.038302149157971	left	left	True
1254.0166973988526	9.976355171296746	left	right	False
1269.4556277641095	10.034986645914614	right	left	False
1281.848163693212	9.996329895686358	right	left	False
1294.2706115618348	9.984632460400462	left	right	False
1306.3074900102802	9.988035264890641	left	left	True
1320.2070326791145	10.03726314380765	left	left	True
1334.2661282531917	10.030467812903225	left	right	False
1349.763845227193	10.029460469726473	right	left	False
1364.0802699900232	9.990735080093145	right	left	False
1376.0744469352067	10.03118097083643	left	right	False
1388.371632102877	10.038011568132788	left	left	True
1401.4019857309759	9.999195476062596	right	right	True
1413.3000173252076	10.03451881185174	right	left	False
1425.6020123581402	10.030846945941448	left	right	False
1437.3756552389823	9.989513494074345	left	left	True
1450.4599492941052	10.022407048847526	right	right	True
1462.332051121164	10.042761834803969	left	right	False
1474.3325016838498	9.979754091240466	right	right	True
1486.21101800818	10.035701729822904	left	left	True
1498.0353022441268	9.976899391971529	left	left	True
